year,id_c,state,first_rate_change_year,ever_treated,tp,event_time_rate_change,grund_perfirm,high_gw_rate,rate_gw,log_gdp,log_mean_precip,log_sw_area,log_pop_density,log_fremdbezug,post,log_grund_perfirm,ln_rate
2019,8337,8,0,0,0,-999,52.8,0,0.051,15.507304377485085,7.099994162784309,7.288927694521257,5.025195445427586,2.669750276014665,1,3.9852734671677386,-2.975733587047302
2019,8425,8,0,0,0,-999,137.5185185185185,0,0.051,15.715157148292729,6.701760714623899,7.014814351275545,4.984291318756654,3.4692021107762128,1,4.931004024404248,-2.975733587047302
2019,8426,8,0,0,0,-999,50.375,0,0.051,16.225574491381142,6.6865473531356825,7.337587743538596,4.9684234452869465,3.4333149355522643,1,3.939151672816399,-2.975733587047302
2019,8435,8,0,0,0,-999,16.27777777777778,0,0.051,16.215734299591986,6.865369562485699,6.56244409369372,5.793318439967056,3.3653782838572024,1,2.8494211542830694,-2.975733587047302
2019,8436,8,0,0,0,-999,60.888888888888886,0,0.051,16.438779547952688,7.008758314598503,7.691656822810547,5.169915651743512,4.41448037952362,1,4.125340662591064,-2.975733587047302
2019,8415,8,0,0,0,-999,30,0,0.051,16.30590752500629,6.789703457206,5.616771097666572,5.635860458170742,4.492907598863086,1,3.4339872044851463,-2.975733587047302
2019,8437,8,0,0,0,-999,36.4375,0,0.051,15.431497379405211,6.722469332724167,7.022868086082641,4.697749367281185,2.461190123170684,1,3.622672875875668,-2.975733587047302
2019,8416,8,0,0,0,-999,26,0,0.051,15.879462756747978,6.666193142143909,6.16541785423142,6.090178020044014,3.9765615265657175,1,3.295836866004329,-2.975733587047302
2019,8421,8,0,0,0,-999,74.73333333333333,0,0.051,16.134422145460245,6.426326632066933,5.176149732573829,6.974759507762611,3.737669618283368,1,4.3272183981788865,-2.975733587047302
2019,8417,8,0,0,0,-999,53,0,0.051,15.7456501457233,6.805574886553162,5.945420608606575,5.334649295795427,4.105394398408686,1,3.9889840465642745,-2.975733587047302
2019,12060,12,2019,1,1,0,37.88235294117647,1,0.115,15.261898811853555,6.303808743880494,8.870943863837724,4.837867950107113,2.7158627408390035,1,3.66054049579547,-2.162736197877647
2019,12051,12,2019,1,1,0,99.88888888888889,1,0.115,14.69349529420349,6.271800431439965,8.271292652979412,5.753207357983724,3.336164911391301,1,4.614019801265074,-2.162736197877647
2019,12052,12,2019,1,1,0,14822.64705882353,1,0.115,15.109992764051205,6.271800431439965,6.327936783729195,6.401585466752341,4.859812404361672,1,9.603978958913787,-2.162736197877647
2019,12061,12,2019,1,1,0,122.03225806451613,1,0.115,15.5524684808158,6.14607226533442,9.092457331319466,4.33204826486764,3.2393107632825076,1,4.812446581675218,-2.162736197877647
2019,12062,12,2019,1,1,0,84.63157894736842,1,0.115,14.784566021131528,6.140602685111696,8.118802996980035,4.000033882750859,3.3709190223558942,1,4.450054128052598,-2.162736197877647
2019,12053,12,2019,1,1,0,4.8,1,0.115,14.62830259547077,6.271800431439965,6.2766434893416445,5.970240910656355,5.286244785313768,1,1.7578579175523736,-2.162736197877647
2019,12063,12,2019,1,1,0,54.1875,1,0.115,15.079893466981844,6.167726112522061,8.585972706811063,4.558078578454241,5.808142489980444,1,4.010736478364179,-2.162736197877647
2019,12064,12,2019,1,1,0,623.7272727272727,1,0.115,15.2966263431032,6.254757867049241,8.657650544111494,4.51852237926242,1.791759469228055,1,6.4373151908657205,-2.162736197877647
2019,12065,12,2019,1,1,0,58.45454545454545,1,0.115,15.56554849626604,6.314543927034791,8.805225202632306,4.777441406928545,3.1968161068034684,1,4.085212078658828,-2.162736197877647
2019,12066,12,2019,1,1,0,479.46153846153845,1,0.115,14.96079775936101,6.531751881023592,8.499843553081124,4.504244267398131,5.1348930499354495,1,6.1747471803814875,-2.162736197877647
2019,12067,12,2019,1,1,0,216.88888888888889,1,0.115,15.414209210422449,6.251325681357355,9.040263541598666,4.384523514872469,5.882858028136308,1,5.383985248860127,-2.162736197877647
2019,12068,12,2019,1,1,0,142.44444444444446,1,0.115,14.858870849718466,6.423571586162567,9.006999447958153,3.691376334312523,3.8525088778957386,1,4.965947813510423,-2.162736197877647
2019,12054,12,2019,1,1,0,18.857142857142858,1,0.115,15.899716730740328,6.298397624151875,7.629489916393995,6.8658910748834385,3.956723184346053,1,2.9885637840753785,-2.162736197877647
2019,12069,12,2019,1,1,0,90.77777777777777,1,0.115,15.588229229630173,6.166089897267466,8.866158492284917,4.437934266612178,2.793208009442517,1,4.5193701961847585,-2.162736197877647
2019,12070,12,2019,1,1,0,115.19047619047619,1,0.115,14.568819665078417,6.328405423900234,8.321907968230423,3.6000482404073204,4.4432113237130215,1,4.755230880563825,-2.162736197877647
2019,12071,12,2019,1,1,0,13240.8,1,0.115,15.246542358236862,6.16688736221078,8.475120414994329,4.242764567340374,7.417380182171609,1,9.491133771912041,-2.162736197877647
2019,12072,12,2019,1,1,0,243.75757575757575,1,0.115,15.702213776232735,6.278896588304554,8.149601735736155,4.404277243608702,3.5579420966664603,1,5.500268233975816,-2.162736197877647
2019,12073,12,2019,1,1,0,497,1,0.115,15.12376905052794,6.218135204198348,9.589256144850811,3.681351187693145,6.906128957237553,1,6.210600077024653,-2.162736197877647
2019,14511,14,0,0,0,-999,22.09090909090909,0,0.076,16.04539344409955,6.485093146045451,5.429345628954441,7.016968363955454,4.427564763456936,1,3.139438994220166,-2.576890368404188
2019,14521,14,0,0,0,-999,68.05714285714286,0,0.076,15.921020959893026,6.736492349544916,7.617759576608505,5.216022123821206,3.267938060866274,1,4.234934319214069,-2.576890368404188
2019,14522,14,0,0,0,-999,10.085714285714285,0,0.076,15.966837666583787,6.613460917259793,7.793174347189205,4.974662633637438,5.401131786510499,1,2.4056572781338597,-2.576890368404188
2019,14523,14,0,0,0,-999,30.6875,0,0.076,15.607861019188816,6.514683060803934,7.45182223652793,5.081404364984463,4.065816478607562,1,3.455922281351402,-2.576890368404188
2019,14524,14,0,0,0,-999,41.08,0,0.076,16.136151164704756,6.649229194823337,6.915723448631314,5.807241183024431,4.106273133087375,1,3.7395725684294545,-2.576890368404188
2019,14625,14,0,0,0,-999,44.93846153846154,0,0.076,15.933111312104826,6.312460498589696,9.207235557022704,4.837075242970874,4.368083728704869,1,3.8273027082034985,-2.576890368404188
2019,14612,14,0,0,0,-999,23.02777777777778,0,0.076,16.977765024752262,6.2147414228674265,6.551080335043404,7.436027816351848,5.801530757311886,1,3.1792105684757694,-2.576890368404188
2019,14626,14,0,0,0,-999,2971.2241379310344,0,0.076,15.807317164646223,6.400423544470402,8.848939995030118,4.793308128103486,3.404066824090108,1,7.99706581952527,-2.576890368404188
2019,14627,14,0,0,0,-999,30.171875,0,0.076,15.75230413420785,6.206748722854724,8.08394570229562,5.119190700650601,3.9953296115545567,1,3.439516245964292,-2.576890368404188
2019,14628,14,0,0,0,-999,42.88,0,0.076,15.597690960745336,6.541607033250923,7.4815557019095165,5.0072963928307415,2.88703285663065,1,3.7814586354070294,-2.576890368404188
2019,14713,14,0,0,0,-999,30.3,0,0.076,16.949868650488703,6.080162001869269,7.069023426578259,7.59729596394797,4.987025428457122,1,3.4436180975461075,-2.576890368404188
2019,14729,14,0,0,0,-999,594.8222222222222,0,0.076,15.79695110283667,6.214508093421858,8.903407519932264,5.058154810064233,4.790265669664771,1,6.389942337707528,-2.576890368404188
2019,14730,14,0,0,0,-999,67.70833333333333,0,0.076,15.553509305242631,6.216526257578096,8.563504094279487,4.590056548178043,3.2935193678639667,1,4.229870492211653,-2.576890368404188
2016,1051,1,2016,1,1,0,549.2,0,0.08,15.219827531721268,6.591605142550831,8.81936971001847,4.548599834499697,6.375365477300306,1,6.310281848490474,-2.5256036521201044
2016,1001,1,2016,1,1,0,329.42424242424244,0,0.08,15.055847499312078,6.573733882750415,6.710523109452428,7.340770701177307,3.765068592471483,1,5.8003774119098885,-2.5256036521201044
2016,1053,1,2016,1,1,0,23.90909090909091,0,0.08,15.2544021130251,6.334817816930224,8.556029215201436,5.046002437933547,2.908390263398843,1,3.2152328335897,-2.5256036521201044
2016,1002,1,2016,1,1,0,219.6161616161616,0,0.08,16.20529310230171,6.574796861660721,6.994849985833071,7.643243300031608,4.710530701645918,1,5.396424366221821,-2.5256036521201044
2016,1003,1,2016,1,1,0,197.65454545454546,0,0.08,15.903519420123718,6.4105037752432645,7.977968093128549,6.9203753103382395,4.378269585796169,1,5.291567363723192,-2.5256036521201044
2016,1004,1,2016,1,1,0,219.6161616161616,0,0.08,14.963036495240791,6.573733882750415,5.225746673713202,7.015173675749407,3.909798310406035,1,5.396424366221821,-2.5256036521201044
2016,1054,1,2016,1,1,0,14.928571428571429,0,0.08,15.52208516293046,6.577351260095852,9.03574886124414,4.384523514872469,4.289480488549407,1,2.76811444184486,-2.5256036521201044
2016,1055,1,2016,1,1,0,33.13636363636363,0,0.08,15.419923265178069,6.367243344845786,8.639587799629844,4.978112102390695,3.7934441986844663,1,3.530363198405819,-2.5256036521201044
2016,1056,1,2016,1,1,0,28.01219512195122,0,0.08,15.992927134656544,6.5642315724141564,8.240385115516334,6.14996290492866,2.7424123512931535,1,3.3677162630387047,-2.5256036521201044
2016,1057,1,2016,1,1,0,15.857142857142858,0,0.08,14.68595167800411,6.590369727156913,9.309370895439136,4.785823685681349,2.790288299339182,1,2.8247744754103516,-2.5256036521201044
2016,1058,1,2016,1,1,0,79.26666666666667,0,0.08,15.797049813232308,6.783312617159997,9.164401140034736,4.83150862819882,2.5776883832389665,1,4.385354424766557,-2.5256036521201044
2016,1059,1,2016,1,1,0,71.5,0,0.08,15.37730471884681,6.616927523312008,9.343821763350665,4.5736795188967205,3.6857495611050086,1,4.283586561860629,-2.5256036521201044
2016,1060,1,2016,1,1,0,33.81428571428572,0,0.08,15.902260081178968,6.483795188237728,7.79770203551669,5.31566600488265,2.732510498672371,1,3.5500278115758475,-2.5256036521201044
2016,1061,1,2016,1,1,0,54.541666666666664,0,0.08,15.22027283251654,6.722509450670936,8.708969906980947,4.835487941050301,4.924229794132128,1,4.017133489830763,-2.5256036521201044
2016,1062,1,2016,1,1,0,33.172413793103445,0,0.08,15.867673909827936,6.72898740038748,7.10002716662926,5.757639147446912,2.8002206609018674,1,3.5314187043435137,-2.5256036521201044
2016,3101,3,2016,1,1,0,772.8373015873016,0,0.09,16.702114950464992,6.227326870829966,6.210600077024653,7.163482180192367,5.66988092298052,1,6.651361646826061,-2.4078345037131434
2016,3151,3,2016,1,1,0,427.2142857142857,0,0.09,15.091327445207986,6.6603510530289265,7.779885115070522,4.722953221644475,2.697278104120299,1,6.059623737846356,-2.4078345037131434
2016,3153,3,2016,1,1,0,49.833333333333336,0,0.09,15.160694601752882,6.596827324697962,7.447751280047908,4.967727793084979,5.015807082498649,1,3.9285523073793565,-2.4078345037131434
2016,3159,3,2016,1,1,0,35.30434782608695,0,0.09,16.209129883735457,6.418038618426381,7.59890045687141,5.2327116094500425,4.51085950651685,1,3.591937508921706,-2.4078345037131434
2016,3154,3,2016,1,1,0,189.72727272727272,0,0.09,14.384921643519426,6.213340628855226,6.927557906278317,4.921439715291784,2.1559816188021705,1,5.250844516157872,-2.4078345037131434
2016,3155,3,2016,1,1,0,50.30769230769231,0,0.09,15.142568583152777,6.485764368916637,7.19668657083435,4.666265285347902,6.244316254707774,1,3.937840688454087,-2.4078345037131434
2016,3157,3,2016,1,1,0,200.57894736842104,0,0.09,14.831219746378196,6.363545211196563,7.089243155027514,5.517051209373546,3.087447482440457,1,5.306181103008251,-2.4078345037131434
2016,3102,3,2016,1,1,0,1081.9722222222222,0,0.09,15.449530833009002,6.3990939780455225,6.385194398997726,6.137294995319522,5.768320995793772,1,6.987464597754435,-2.4078345037131434
2016,3158,3,2016,1,1,0,141,0,0.09,14.674891409817274,6.396396179610003,6.680854678790215,5.123368564083496,3.4781584227982836,1,4.955827057601261,-2.4078345037131434
2016,3103,3,2016,1,1,0,284.6,0,0.09,16.90713661372085,6.298397624151875,6.313548046277095,6.407869595254481,7.973637743027328,1,5.654592230465429,-2.4078345037131434
2016,3251,3,2016,1,1,0,58.659574468085104,0,0.09,15.660577275545805,6.407890201702239,8.286521373681236,4.6913478822291435,2.668999686230337,1,4.0886546464444224,-2.4078345037131434
2016,3252,3,2016,1,1,0,127.86666666666666,0,0.09,15.413784383240952,6.435669483532077,7.005789019253503,5.230573714461517,3.541925041157273,1,4.858778278106121,-2.4078345037131434
2016,3254,3,2016,1,1,0,58.9375,0,0.09,15.833180945810964,6.51733886907549,7.409136443920128,5.440250862436703,4.715704792919647,1,4.093302352643657,-2.4078345037131434
2016,3255,3,2016,1,1,0,145.25,0,0.09,14.5797399591337,6.477100559800313,6.699500340161678,4.6443908991413725,3.4631283393926457,1,4.985317486111966,-2.4078345037131434
2016,3256,3,2016,1,1,0,155.97297297297297,0,0.09,15.07777594937912,6.4554605835171746,8.09376775793108,4.473921899378137,4.054366805827126,1,5.056073643860407,-2.4078345037131434
2016,3241,3,2016,1,1,0,158.16,0,0.09,17.726272068041638,6.407395529721502,8.855092980028635,6.216805681965679,4.497473610532717,1,5.069909985558728,-2.4078345037131434
2016,3257,3,2016,1,1,0,128.88888888888889,0,0.09,15.143186174774646,6.43060618157553,7.074963197966044,5.45660234551375,3.724353842307596,1,4.866679384135849,-2.4078345037131434
2016,3351,3,2016,1,1,0,612.1428571428571,0,0.09,15.420448560975482,6.403463816567077,7.719573989259581,4.7535901911063645,3.684405173719015,1,6.418597954695276,-2.4078345037131434
2016,3352,3,2016,1,1,0,166.94648542738184,0,0.09,15.25721242598078,6.6971165488064015,8.584477938221834,4.579852378003801,4.862946631483404,1,5.123645389536169,-2.4078345037131434
2016,3353,3,2016,1,1,0,140.42857142857142,0,0.09,15.5408337063716,6.535850664395933,7.762170607138205,5.305789381386738,2.480133371035343,1,4.951794794073322,-2.4078345037131434
2016,3358,3,2016,1,1,0,211.96969696969697,0,0.09,15.281904778970636,6.487658650329254,7.430114138561801,4.320151230955794,4.289213335068144,1,5.361149887840508,-2.4078345037131434
2016,3354,3,2016,1,1,0,161.675,0,0.09,14.027261458782233,6.413786772282569,7.908019444632471,3.708682081410116,2.4170292273849143,1,5.091754345381048,-2.4078345037131434
2016,3355,3,2016,1,1,0,106.37962962962963,0,0.09,15.378238131891328,6.319508508247561,8.120886021092838,4.925803358579558,2.653502754802982,1,4.676370495832484,-2.4078345037131434
2016,3356,3,2016,1,1,0,166.94648542738184,0,0.09,14.60271668131244,6.4565603191677985,7.346010209913293,5.157329673247059,4.862946631483404,1,5.123645389536169,-2.4078345037131434
2016,3357,3,2016,1,1,0,152.73684210526315,0,0.09,15.416348193811697,6.50343237545275,7.569411792450712,4.378269585796169,3.4868921027670385,1,5.035242323221301,-2.4078345037131434
2016,3359,3,2016,1,1,0,27.547619047619047,0,0.09,15.58606988382531,6.59218800304082,9.055322649709574,5.075798620002669,7.692862879315426,1,3.351573536744146,-2.4078345037131434
2016,3360,3,2016,1,1,0,123.66666666666667,0,0.09,14.713310993059746,6.626701192820577,6.964135612418245,4.168214410788556,2.759144045401484,1,4.825643508746422,-2.4078345037131434
2016,3361,3,2016,1,1,0,40.52,0,0.09,15.196191442966926,6.441106017548975,7.555381944240273,5.153869462182164,3.5801800371905954,1,3.7261752388576332,-2.4078345037131434
2016,3451,3,2016,1,1,0,69.35714285714286,0,0.09,15.058780610976113,6.509067155152996,7.51479976048867,5.129306823813755,4.250533978739207,1,4.25358431155683,-2.4078345037131434
2016,3452,3,2016,1,1,0,13,0,0.09,15.373219080935188,6.870122637508582,8.303752415563412,5.001258132283659,5.1428324637076415,1,2.6390573296152584,-2.4078345037131434
2016,3453,3,2016,1,1,0,231.22222222222223,0,0.09,15.498457077254312,6.505395344827387,7.806289289267033,4.768988271217486,3.717628867399922,1,5.447694767622638,-2.4078345037131434
2016,3401,3,2016,1,1,0,4.666666666666667,0,0.09,14.3468238684373,6.4229222354904,4.844187086458591,7.118583304573698,5.028256895446075,1,1.7346010553881064,-2.4078345037131434
2016,3402,3,2016,1,1,0,166.94648542738184,0,0.09,15.076340047281256,6.551508814661472,6.698268054115413,6.110136076825481,3.0704934384398377,1,5.123645389536169,-2.4078345037131434
2016,3454,3,2016,1,1,0,177.14814814814815,0,0.09,16.349027593857837,6.5843155271847404,8.989569004807029,4.722953221644475,4.720975959507456,1,5.182615497095478,-2.4078345037131434
2016,3455,3,2016,1,1,0,1803.2870370370372,0,0.09,14.747978923404183,6.556399496521005,7.382746449738912,5.090678001769792,5.115995809754082,1,7.497920799405286,-2.4078345037131434
2016,3456,3,2016,1,1,0,209.72727272727272,0,0.09,15.22117755198522,6.6178574201545315,7.6586995582682995,4.93662988078576,3.4992585948383703,1,5.350564751101326,-2.4078345037131434
2016,3457,3,2016,1,1,0,1352.4652777777778,0,0.09,15.220749335085102,6.588834772274159,8.779557455883728,5.049856007249537,4.978456395732021,1,7.2104234550701625,-2.4078345037131434
2016,3458,3,2016,1,1,0,54.391304347826086,0,0.09,14.883096811864773,6.446275220677278,7.20414929203594,4.808927023502111,4.176391948148015,1,4.014422620202959,-2.4078345037131434
2016,3403,3,2016,1,1,0,58.4,0,0.09,15.809314142717584,6.493677676874255,6.003887067106539,7.382995175023119,5.057518879995106,1,4.084294226368599,-2.4078345037131434
2016,3404,3,2016,1,1,0,339.8,0,0.09,15.86486949649282,6.710644904714743,5.198497031265826,7.22293091574284,4.368181227851829,1,5.83129579495516,-2.4078345037131434
2016,3459,3,2016,1,1,0,111.75675675675676,0,0.09,16.141977593581153,6.508262302144262,8.227909837597483,5.125153747538848,4.185962430139298,1,4.725232903476439,-2.4078345037131434
2016,3460,3,2016,1,1,0,68.4,0,0.09,15.597967223314978,6.305362461690656,7.108244139731541,5.150397236471415,3.44397302212836,1,4.239886867512759,-2.4078345037131434
2016,3461,3,2016,1,1,0,1081.9722222222222,0,0.09,14.923732195265313,6.533207273508694,8.246171559857563,4.693181063310805,6.888164629217133,1,6.987464597754435,-2.4078345037131434
2016,3405,3,2016,1,1,0,1803.2870370370372,0,0.09,14.906119236355195,6.493677676874255,6.386879319362645,6.569060574507825,7.101126671962676,1,7.497920799405286,-2.4078345037131434
2016,3462,3,2016,1,1,0,166.94648542738184,0,0.09,14.136216296863235,6.652475857637857,7.284134806195205,4.472780997942346,0.3150413294264499,1,5.123645389536169,-2.4078345037131434
2016,4011,4,0,0,0,-999,66.11111111111111,0,0.06,17.128106171362045,6.383168739966109,7.774435510302958,7.458993213359389,5.568662519346541,1,4.206349620598596,-2.8132440639807155
2016,4012,4,0,0,0,-999,13,0,0.06,15.17735519574381,6.383168739966109,7.842671474979457,7.096638593611233,4.908048705321154,1,2.6390573296152584,-2.8132440639807155
2016,5112,5,2013,1,1,3,508.32142857142856,0,0.05,16.606180021493262,6.572142672772806,7.587310506022615,7.672339009479931,7.411081423246563,1,6.233079307561563,-2.9955322935513244
2016,5111,5,2013,1,1,3,59.05714285714286,0,0.05,17.665811296884403,6.465055484263747,7.2078598714324755,7.945059378921842,5.565833174166951,1,4.095296489947483,-2.9955322935513244
2016,5113,5,2013,1,1,3,3254.5555555555557,0,0.05,16.98583799143365,6.626276150654964,6.326149473155099,7.927721106992244,5.861735440433198,1,8.088118217668939,-2.9955322935513244
2016,5154,5,2013,1,1,3,31.23843416370107,0,0.05,15.993798519574687,6.678006628615791,8.469891918298224,5.532203014394148,2.003209771927226,1,3.473159348335542,-2.9955322935513244
2016,5114,5,2013,1,1,3,194.27777777777777,0,0.05,15.93315041532717,6.678185060202621,6.023447592961033,7.406892862952937,8.146805609920769,1,5.2744230463486,-2.9955322935513244
2016,5158,5,2013,1,1,3,488.17391304347825,0,0.05,16.718970403071705,6.905051627407822,6.706862336602747,7.082884365194587,5.325340241817703,1,6.192718076641922,-2.9955322935513244
2016,5116,5,2013,1,1,3,75.15384615384616,0,0.05,15.950544670135429,6.520473841307601,4.276666119016055,7.3340682196031395,3.1553624191458747,1,4.332755585667099,-2.9955322935513244
2016,5117,5,2013,1,1,3,40.125,0,0.05,15.519995160947,6.678185060202621,5.278114659230517,7.535670364604467,5.149672336113466,1,3.716616209085536,-2.9955322935513244
2016,5119,5,2013,1,1,3,2570.497023809524,0,0.05,15.552961313802216,6.678185060202621,4.465908118654584,7.916807490937603,6.428566740159329,1,7.852243507839043,-2.9955322935513244
2016,5120,5,2013,1,1,3,4498.369791666667,0,0.05,15.162089343506668,7.073608643068784,4.795790545596741,7.303372051035487,4.535284058523925,1,8.411692619654717,-2.9955322935513244
2016,5162,5,2013,1,1,3,1407.010989010989,0,0.05,16.670412466082407,6.519884479274924,7.37650812632622,6.655697717503285,7.509726578876212,1,7.249933341382836,-2.9955322935513244
2016,5122,5,2013,1,1,3,5.666666666666667,0,0.05,15.382079173250222,6.90384765415112,4.736198448394496,7.481949990364789,4.650780697240144,1,1.8971199848858813,-2.9955322935513244
2016,5166,5,2013,1,1,3,18.588785046728972,0,0.05,15.91568554359602,6.587412264290795,6.961296045910167,6.274385302458052,1.8853689683503625,1,2.9749572109790265,-2.9955322935513244
2016,5170,5,2013,1,1,3,492.18461538461537,0,0.05,16.341448620343034,6.837842341507111,8.479698986988657,6.095374010498493,5.358253968927941,1,6.200883577341813,-2.9955322935513244
2016,5124,5,2013,1,1,3,738.15,0,0.05,16.368850633889966,6.968850378341948,5.25227342804663,7.646688114691216,5.573104151014085,1,6.605500877347099,-2.9955322935513244
2016,5314,5,2013,1,1,3,301,0,0.05,16.923271743914885,6.678185060202621,6.324358962381311,7.7339462332998465,4.51085950651685,1,5.71042701737487,-2.9955322935513244
2016,5358,5,2013,1,1,3,9945.388888888889,0,0.05,15.814693597855364,6.524956341372884,7.3758821482150125,5.632286472951131,4.028323461124307,1,9.204964838539343,-2.9955322935513244
2016,5366,5,2013,1,1,3,66.8076923076923,0,0.05,15.426327918522174,6.672981862185758,7.00669522683704,5.03760174232607,3.4788704199803733,1,4.216675644376388,-2.9955322935513244
2016,5370,5,2013,1,1,3,44.651162790697676,0,0.05,15.610550972333977,6.639919405862011,6.62273632394984,5.999680701879322,3.909694715668555,1,3.8210290785828986,-2.9955322935513244
2016,5315,5,2013,1,1,3,331.5111111111111,0,0.05,17.939511263968395,6.636274585868364,7.569411792450712,7.885141110216103,6.955041667544931,1,5.8066732764130995,-2.9955322935513244
2016,5316,5,2013,1,1,3,1774.3,0,0.05,15.817396826987398,6.678185060202621,5.831882477283517,7.634869009105355,9.658999060171103,1,7.481724701712752,-2.9955322935513244
2016,5374,5,2013,1,1,3,13.612903225806452,0,0.05,16.051037264291335,7.006296596669954,7.414572881350589,5.698099691520703,2.3374539186448695,1,2.6819049209978876,-2.9955322935513244
2016,5362,5,2013,1,1,3,1682.9333333333334,0,0.05,16.58874001239134,6.502340169624015,7.044032897274685,6.4946611437094814,8.699192474063235,1,7.428887605736767,-2.9955322935513244
2016,5378,5,2013,1,1,3,385.5,0,0.05,15.775117053804172,6.981888250823364,6.616065185132817,6.475124502801203,3.742420221041966,1,5.957131868027477,-2.9955322935513244
2016,5382,5,2013,1,1,3,223.0655737704918,0,0.05,16.58118807776818,6.65842816040682,7.749322464660356,6.252674299228648,3.655966672912202,1,5.411938749061871,-2.9955322935513244
2016,5334,5,2013,1,1,3,3221.809523809524,0,0.05,16.798983947505608,6.878909888868301,6.97354301952014,6.662621709776312,7.535449234476111,1,8.078008781033812,-2.9955322935513244
2016,5554,5,2013,1,1,3,115.88793103448276,0,0.05,16.389853046136544,6.700700358767508,7.743269700829004,5.563753830052498,2.1749476270583012,1,4.7612156213559444,-2.9955322935513244
2016,5512,5,2013,1,1,3,518.125,0,0.05,14.681393918694445,6.678185060202621,5.288267030694535,7.0630481633881725,6.752124337441227,1,6.252144701950917,-2.9955322935513244
2016,5558,5,2013,1,1,3,72.56521739130434,0,0.05,15.609291981663963,6.6388295350128,7.620214770574455,5.288267030694535,3.562773838186263,1,4.298172324237019,-2.9955322935513244
2016,5513,5,2013,1,1,3,34.111111111111114,0,0.05,15.843123398794202,6.803949110256548,5.598421958998375,7.825125428075856,8.137070890979867,1,3.5585176362506927,-2.9955322935513244
2016,5515,5,2013,1,1,3,26.875,0,0.05,16.593105167317958,6.678185060202621,6.456769655572163,6.936537080407589,6.834512317214419,1,3.3277302297802827,-2.9955322935513244
2016,5562,5,2013,1,1,3,216.9795918367347,0,0.05,16.525287866756994,6.647104545581387,7.802209316247118,6.69913081376713,7.433521790943943,1,5.384401442979069,-2.9955322935513244
2016,5566,5,2013,1,1,3,51.04347826086956,0,0.05,16.428299004756294,6.633625403703994,7.986164860332727,5.5154428455366835,4.382298336889926,1,3.9520794896288236,-2.9955322935513244
2016,5570,5,2013,1,1,3,60.107142857142854,0,0.05,15.935273288782282,6.504707247389578,7.809135398120538,5.354224998486333,3.669041111894272,1,4.112628763716989,-2.9955322935513244
2016,5711,5,2013,1,1,3,173.66666666666666,0,0.05,16.361889313489996,6.616199044981755,5.25227342804663,7.16193227287652,3.9838267375571297,1,5.162879395652933,-2.9955322935513244
2016,5754,5,2013,1,1,3,110.83098591549296,0,0.05,16.614833770157897,6.5009893251409245,7.210079628170788,5.925057614910384,3.9628232205256024,1,4.716988677199866,-2.9955322935513244
2016,5758,5,2013,1,1,3,6.357142857142857,0,0.05,15.908207112530455,6.576190978713507,6.186208623900494,6.325075551448163,4.788681510917635,1,1.995671658614377,-2.9955322935513244
2016,5762,5,2013,1,1,3,114.05555555555556,0,0.05,15.145091964835888,6.388426942724397,7.059617628291383,4.779963476361254,3.0985896589936988,1,4.745415103499419,-2.9955322935513244
2016,5766,5,2013,1,1,3,9.28,0,0.05,16.115036977983717,6.664121989365037,6.96979066990159,5.638354669333745,3.0426158594528414,1,2.330200260027019,-2.9955322935513244
2016,5770,5,2013,1,1,3,136.72,0,0.05,16.320878849876618,6.49258068601508,8.16876982367527,5.604330395684541,3.9294699190318663,1,4.925222638470323,-2.9955322935513244
2016,5774,5,2013,1,1,3,83.96296296296296,0,0.05,16.17294399864885,6.382492607418377,7.487173694213739,5.504518197131935,4.069343260016684,1,4.442215431684987,-2.9955322935513244
2016,5911,5,2013,1,1,3,1482,0,0.05,16.26365735087358,6.631474629254798,5.056245805348308,7.826562840980567,6.117152762271479,1,7.301822342137932,-2.9955322935513244
2016,5913,5,2013,1,1,3,519.3364105829089,0,0.05,16.855209332890666,6.678185060202621,5.583496308781699,7.64391405513533,4.757956850837557,1,6.254475545826456,-2.9955322935513244
2016,5954,5,2013,1,1,3,27.57894736842105,0,0.05,16.070051493456706,6.5594735844014265,6.558197802812269,6.6787194019630896,4.237152965445425,1,3.352670340767495,-2.9955322935513244
2016,5914,5,2013,1,1,3,260.5833333333333,0,0.05,15.635420880810411,6.316803610736861,5.902633333401366,7.068512657860251,3.7033574732945898,1,5.566752907053953,-2.9955322935513244
2016,5915,5,2013,1,1,3,3598.6958333333337,0,0.05,15.416541430059544,6.678185060202621,6.269096283706261,6.677209397901166,6.130791612329081,1,8.188604630133916,-2.9955322935513244
2016,5916,5,2013,1,1,3,519.3364105829089,0,0.05,15.04575531243606,6.678185060202621,4.6443908991413725,8.02286408217871,4.059505858249166,1,6.254475545826456,-2.9955322935513244
2016,5958,5,2013,1,1,3,17.03448275862069,0,0.05,16.012996989902472,6.562274587802984,7.422971251049421,4.9037921984782065,4.076952819510232,1,2.892285634078449,-2.9955322935513244
2016,5962,5,2013,1,1,3,28.89830508474576,0,0.05,16.49766151712496,6.7024209478791095,7.138073034044347,5.971261839790462,3.759622206095956,1,3.397801792661017,-2.9955322935513244
2016,5966,5,2013,1,1,3,120.05882352941177,0,0.05,15.457978715930413,6.869637956869009,7.110696122978827,5.249652194566756,3.197471916205047,1,4.796276572337779,-2.9955322935513244
