,year,id_c,sw_area
821,2016,9271,2097.0
822,2016,9272,669.0
823,2016,9273,1300.0
824,2016,9274,1021.0
825,2016,9275,2853.0
826,2016,9276,800.0
827,2016,9277,1284.0
828,2016,9278,2008.0
829,2016,9279,1493.0
830,2016,93,14712.0
831,2016,9361,35.0
832,2016,9362,266.0
833,2016,9363,78.0
834,2016,9371,1120.0
835,2016,9372,1654.0
836,2016,9373,730.0
837,2016,9374,2428.0
838,2016,9375,2356.0
839,2016,9376,4102.0
840,2016,9377,1941.0
841,2016,94,7170.0
842,2016,9461,154.0
843,2016,9462,56.0
844,2016,9463,103.0
845,2016,9464,132.0
846,2016,9471,1585.0
847,2016,9472,665.0
848,2016,9473,340.0
849,2016,9474,687.0
850,2016,9475,802.0
851,2016,9476,552.0
852,2016,9477,463.0
853,2016,9478,789.0
854,2016,9479,841.0
855,2016,95,9608.0
856,2016,9561,54.0
857,2016,9562,271.0
858,2016,9563,135.0
859,2016,9564,346.0
860,2016,9565,30.0
861,2016,9571,1752.0
862,2016,9572,2064.0
863,2016,9573,273.0
864,2016,9574,587.0
865,2016,9575,911.0
866,2016,9576,1220.0
867,2016,9577,1965.0
868,2016,96,7510.0
869,2016,9661,162.0
870,2016,9662,140.0
871,2016,9663,113.0
872,2016,9671,647.0
873,2016,9672,487.0
874,2016,9673,356.0
875,2016,9674,1115.0
876,2016,9675,963.0
877,2016,9676,853.0
878,2016,9677,1422.0
879,2016,9678,745.0
880,2016,9679,506.0
881,2016,97,17027.0
882,2016,9761,410.0
883,2016,9762,85.0
884,2016,9763,121.0
885,2016,9764,47.0
886,2016,9771,822.0
887,2016,9772,1012.0
888,2016,9773,2218.0
889,2016,9774,1474.0
890,2016,9775,1175.0
891,2016,9776,284.0
892,2016,9777,3671.0
893,2016,9778,1369.0
894,2016,9779,1857.0
895,2016,9780,2480.0
896,2016,10,2572.0
897,2016,10041,342.0
898,2016,10041100,163.0
899,2016,10042,671.0
900,2016,10043,192.0
901,2016,10044,667.0
902,2016,10045,246.0
903,2016,10046,455.0
904,2016,11,5896.0
905,2016,11001001,143.0
906,2016,11002002,133.0
907,2016,11003003,196.0
908,2016,11004004,283.0
909,2016,11005005,904.0
910,2016,11006006,1120.0
911,2016,11007007,45.0
912,2016,11008008,76.0
913,2016,11009009,2062.0
914,2016,11010010,124.0
915,2016,11011011,108.0
916,2016,11012012,702.0
917,2016,12,99132.0
918,2016,12051,3907.0
919,2016,12052,559.0
920,2016,12053,530.0
921,2016,12054,2057.0
922,2016,12060,7153.0
923,2016,12061,8905.0
924,2016,12062,3147.0
925,2016,12063,5356.0
926,2016,12064,5769.0
927,2016,12065,6679.0
928,2016,12066,4373.0
929,2016,12067,8410.0
930,2016,12068,8195.0
931,2016,12069,7100.0
932,2016,12070,4103.0
933,2016,12071,4790.0
934,2016,12072,3471.0
935,2016,12073,14628.0
936,2016,13,132982.0
937,2016,13001,
938,2016,13002,
939,2016,13003,1497.0
940,2016,13004,3726.0
941,2016,13005,
942,2016,13006,
943,2016,13051,
944,2016,13052,
945,2016,13053,
946,2016,13054,
947,2016,13055,
948,2016,13056,
949,2016,13057,
950,2016,13058,
951,2016,13059,
952,2016,13060,
953,2016,13061,
954,2016,13062,
955,2016,13071,49973.0
956,2016,13072,12317.0
957,2016,13073,13362.0
958,2016,13074,9467.0
959,2016,13075,24711.0
960,2016,13076,17929.0
961,2016,14,43307.0
962,2016,141,
963,2016,14161,
964,2016,14166,
965,2016,14167,
966,2016,14171,
967,2016,14173,
968,2016,14177,
969,2016,14178,
970,2016,14181,
971,2016,14182,
972,2016,14188,
973,2016,14191,
974,2016,14193,
975,2016,142,
976,2016,14262,
977,2016,14263,
978,2016,14264,
979,2016,14272,
980,2016,14280,
981,2016,14284,
982,2016,14285,
983,2016,14286,
984,2016,14287,
985,2016,14290,
986,2016,14292,
987,2016,143,
988,2016,14365,
989,2016,14374,
990,2016,14375,
991,2016,14379,
992,2016,14383,
993,2016,14389,
994,2016,145,7413.0
995,2016,14511,228.0
996,2016,14521,2039.0
997,2016,14522,2421.0
998,2016,14523,1719.0
999,2016,14524,1005.0
1000,2016,146,22668.0
1001,2016,14612,682.0
1002,2016,14625,9974.0
1003,2016,14626,7012.0
1004,2016,14627,3227.0
1005,2016,14628,1773.0
1006,2016,147,13227.0
1007,2016,14713,1160.0
1008,2016,14729,6826.0
1009,2016,14730,5240.0
1010,2016,15,44518.0
1011,2016,15001,790.0
1012,2016,15002,487.0
1013,2016,15003,1400.0
1014,2016,15081,3022.0
1015,2016,15082,5098.0
1016,2016,15083,3628.0
1017,2016,15084,1682.0
1018,2016,15085,2334.0
1019,2016,15086,3360.0
1020,2016,15087,2064.0
1021,2016,15088,4761.0
1022,2016,15089,3982.0
1023,2016,15090,7140.0
1024,2016,15091,4771.0
1025,2016,151,
1026,2016,15101,
1027,2016,15151,
1028,2016,15153,
1029,2016,15154,
1030,2016,15159,
1031,2016,15171,
1032,2016,152,
1033,2016,15202,
1034,2016,15256,
1035,2016,15260,
1036,2016,15261,
1037,2016,15265,
1038,2016,15266,
1039,2016,15268,
1040,2016,153,
1041,2016,15303,
1042,2016,15352,
1043,2016,15355,
1044,2016,15357,
1045,2016,15358,
1046,2016,15362,
1047,2016,15363,
1048,2016,15364,
1049,2016,15367,
1050,2016,15369,
1051,2016,15370,
1052,2016,16,20154.0
1053,2016,16051,401.0
1054,2016,16052,131.0
1055,2016,16053,115.0
1056,2016,16054,46.0
1057,2016,16055,73.0
1058,2016,16056,130.0
1059,2016,16061,719.0
1060,2016,16062,1124.0
1061,2016,16063,1331.0
1062,2016,16064,1466.0
1063,2016,16065,1246.0
1064,2016,16066,755.0
1065,2016,16067,1332.0
1066,2016,16068,1252.0
1067,2016,16069,806.0
1068,2016,16070,803.0
1069,2016,16071,793.0
1070,2016,16072,349.0
1071,2016,16073,1301.0
1072,2016,16074,598.0
1073,2016,16075,3109.0
1074,2016,16076,1309.0
1075,2016,16077,964.0
