,year,id_c,county,state,grund,rate_gw,treated_b,high_gw_rate,rate_change,first_rate_change_year,ever_treated,rate_change_treatment_indicator,event_time_rate_change,eigengewinnung,fremdbezug,n_betriebe_eg,match_rpf_sa,match_rpf_sa_eng,high_gw_cont,gdp,gdp_pw,gdp_pc,perc_gruene,mean_precip,pop_density,sw_area,betrieb_wassernutzung,grund_perfirm,log_grund_perfirm,state_name,log_grund,log_rate_gw,log_perc_gruene,log_gdp,log_mean_precip,log_sw_area,log_pop_density,log_fremdbezug,post_b,treat_period_b,treat_post,eventtime_b,first_treat
375,2019,15091,Wittenberg,15,9599.0,0.07,1,0,0,2013.0,1,1,6.0,22065.0,34.716981132075475,53.0,False,False,0.22580645161290325,3256856.0,60811.0,25972.0,0.03610944209153392,540.0,64.7,4827.0,22637,181.1320754716981,5.1992264639038055,san,9.169518377455928,-2.659245751320532,-3.321173200856224,14.99627317786005,6.293419278846481,8.482187582217422,4.185098925490565,3.5756262376572012,1,0,1,6,3
376,2019,16077,Altenburger Land,16,184.0,0.0,0,0,0,0.0,0,0,-999.0,1708.0,74.4,10.0,True,True,0.0,2045903.0,57331.0,22794.0,0.031633444327874835,527.2,157.0,811.0,2412,18.5,2.917770732084279,th,5.220355825078324,-13.815510557964274,-3.4535087416434584,14.531350303571779,6.269474999863032,6.699500340161678,5.062595033026967,4.32280727501391,0,0,0,2019,0
377,2019,16061,Eichsfeld,16,321.0,0.0,0,0,0,0.0,0,0,-999.0,362.0,62.333333333333336,9.0,False,False,0.0,2666527.0,57880.0,26614.0,0.04502048949208617,685.15,106.0,625.0,922,35.77777777777778,3.577326968208189,th,5.7745515455444085,-13.815510557964274,-3.1006153589312118,14.796287809623953,6.531096262715642,6.439350371100098,4.672828834461906,4.148411783492376,0,0,0,2019,0
378,2019,16051,Erfurt,16,806.0,0.0,0,0,0,0.0,0,0,-999.0,1313.0,113.375,16.0,False,False,0.0,8899914.0,62000.0,41620.0,0.0972972972972973,351.1,792.8,559.0,3024,50.4375,3.9207349460301675,th,6.693323668269949,-13.815510557964274,-2.329973789457198,16.001552284094963,5.863915226161007,6.327936783729195,6.676831540348965,4.739482523595686,0,0,0,2019,0
379,2019,16052,Gera,16,51.0,0.0,0,0,0,0.0,0,0,-999.0,123.0,27.166666666666668,6.0,True,True,0.0,2786477.0,57382.0,29758.0,0.037741487885580106,689.95,611.9,123.0,251,8.666666666666666,2.159484249353372,th,3.9512437185814275,-13.815510557964274,-3.2769688194979896,14.840288990751517,6.538067462249494,4.820281565605037,6.418201790491686,3.3381392456950185,0,0,0,2019,0
380,2019,16067,Gotha,16,355.0,0.0,0,0,0,0.0,0,0,-999.0,500.0,64.47368421052632,19.0,False,False,0.0,3953261.0,61050.0,29244.0,0.03952869065861315,587.4714285714286,144.1,1268.0,1698,18.736842105263158,2.93049175168559,th,5.87493073085203,-13.815510557964274,-3.230703227188272,15.190051618858096,6.377528375940503,7.1459844677143876,4.977423159890142,4.1816482941326845,0,0,0,2019,0
381,2019,16076,Greiz,16,4643.0,0.0,0,0,0,0.0,0,0,-999.0,9469.0,22.214285714285715,14.0,True,True,0.0,2371183.0,60506.0,24250.0,0.030714893302267097,580.4666666666667,115.1,1254.0,4085,331.7142857142857,5.804274013202524,th,8.443331342817782,-13.815510557964274,-3.482975061205669,14.678899966422813,6.365553647300501,7.134890851565884,4.754451888703846,3.144767852714479,0,0,0,2019,0
382,2019,16069,Hildburghausen,16,211.0,0.0,0,0,0,0.0,0,0,-999.0,213.0,15.428571428571429,7.0,False,False,0.0,1471105.0,59439.0,23213.0,0.03383662175168431,650.04,67.3,782.0,284,30.285714285714285,3.4106761256166993,th,5.356586274672012,-13.815510557964274,-3.38618202591936,14.20152505681064,6.47857108425338,6.663132695990803,4.223909766576744,2.7990219793079367,0,0,0,2019,0
383,2019,16070,Ilm-Kreis,16,92.0,0.0,0,0,0,0.0,0,0,-999.0,102.0,71.0,6.0,False,False,0.0,3289989.0,65465.0,30306.0,0.047825777524731335,624.8499999999999,132.0,721.0,457,15.5,2.740840023925201,th,4.532599493153256,-13.815510557964274,-3.040169597075595,15.006395083223257,6.439110725774032,6.582025138892826,4.890349128221754,4.276666119016055,0,0,0,2019,0
384,2019,16053,Jena,16,120.0,0.0,0,0,0,0.0,0,0,-999.0,867.0,164.6,5.0,True,False,0.0,5118886.0,70002.0,45961.0,0.1429820878813322,485.4,970.1,102.0,1419,24.2,3.186352633162641,th,4.795790545596741,-13.815510557964274,-1.9450289222803818,15.448447590572123,6.1870313306519575,4.634728988229636,6.878429449600309,5.109575241951159,0,0,0,2019,0
385,2019,16065,Kyffhäuserkreis,16,105.0,0.0,0,0,0,0.0,0,0,-999.0,293.0,3.142857142857143,7.0,True,True,0.0,1713457.0,60843.0,22965.0,0.026073004412354592,480.7,71.5,1080.0,315,15.142857142857142,2.717528945056754,th,4.663439094112067,-13.815510557964274,-3.646816460517257,14.35402410876208,6.177321513636175,6.985641817639208,4.283586561860629,1.4213856809311607,0,0,0,2019,0
386,2019,16062,Nordhausen,16,1356.0,0.0,0,0,0,0.0,0,0,-999.0,4629.0,47.77777777777778,9.0,True,True,0.0,2247943.0,57908.0,26883.0,0.04445693616189266,666.95,116.8,1055.0,4955,150.77777777777777,5.015807082498649,th,7.213031659834869,-13.815510557964274,-3.1132117916339097,14.625526578653405,6.504213320435821,6.962243464266207,4.768988271217486,3.887274835738952,0,0,0,2019,0
387,2019,16074,Saale-Holzland-Kreis,16,111.0,0.0,0,0,0,0.0,0,0,-999.0,379.0,42.875,8.0,True,True,0.0,2000252.0,57563.0,24099.0,0.04087807390240762,544.775,101.7,587.0,717,14.0,2.6390573296152584,th,4.718498871295094,-13.815510557964274,-3.197136987393989,14.50878423052377,6.30220680290126,6.376726947898627,4.631812116934513,3.7813446817860297,0,0,0,2019,0
388,2019,16075,Saale-Orla-Kreis,16,241.0,0.0,0,0,0,0.0,0,0,-999.0,9993.0,26.272727272727273,11.0,False,False,0.0,2444051.0,63391.0,30327.0,0.02644073899052634,583.1,69.8,2965.0,10277,22.0,3.091042453358316,th,5.488937726156687,-13.815510557964274,-3.632811494961545,14.709167875643024,6.370072201046264,7.994969522697877,4.259859000699674,3.3058872018578307,0,0,0,2019,0
389,2019,16073,Saalfeld-Rudolstadt,16,310.0,0.0,0,0,0,0.0,0,0,-999.0,9623.0,220.46666666666667,15.0,False,False,0.0,2890917.0,61778.0,27303.0,0.031364925922034256,655.3,102.3,1314.0,9483,20.733333333333334,3.0317427110770243,th,5.739792912179234,-13.815510557964274,-3.4620331370008617,14.877084656708293,6.486618001479677,7.181591944611865,4.637637376125593,5.40027208907103,0,0,0,2019,0
390,2019,16066,Schmalkalden-Meiningen,16,843.0,0.0,0,0,0,0.0,0,0,-999.0,2731.0,19.11111111111111,18.0,False,False,0.0,3476549.0,59450.0,28500.0,0.041716807059767345,724.9,99.8,800.0,3013,46.888888888888886,3.8477807366997925,th,6.738152494595957,-13.815510557964274,-3.176827213515643,15.061550980698815,6.587412264290795,6.68586094706836,4.613138355637268,3.0012724539296065,0,0,0,2019,0
391,2019,16068,Sömmerda,16,1117.0,0.0,0,0,0,0.0,0,0,-999.0,1597.0,70.63636363636364,11.0,True,True,0.0,1846531.0,62004.0,26553.0,0.03242883671942127,532.5,86.0,1392.0,1650,101.63636363636364,4.621401380916674,th,7.0192966537150445,-13.815510557964274,-3.428676393537711,14.428819843208533,6.279459070741808,7.239214973779806,4.465908118654584,4.271602817059509,0,0,0,2019,0
392,2019,16072,Sonneberg,16,215.0,0.0,0,0,0,0.0,0,0,-999.0,294.0,14.0,6.0,False,False,0.0,1605964.0,59759.0,28753.0,0.03150512874188822,842.3,125.2,391.0,360,36.0,3.58351893845611,th,5.375278407684165,-13.815510557964274,-3.4575731888409744,14.28923537997615,6.737322766580596,5.971261839790462,4.837867950107113,2.70805020110221,0,0,0,2019,0
393,2019,16054,Suhl,16,620.3333333333334,0.0,0,0,0,0.0,0,0,-999.0,2712.6666666666665,23.4,10.0,False,False,0.0,1237586.0,58930.0,35615.0,0.04643067530659241,1175.1,259.8,68.0,234,,,th,5.6078299964000475,-13.815510557964274,-3.069773395184884,14.028674073984144,7.0699591588569906,4.23410650459726,5.563753830052498,3.1945831322991562,0,0,0,2019,0
394,2019,16064,Unstrut-Hainich-Kreis,16,366.0,0.0,0,0,0,0.0,0,0,-999.0,594.0,40.785714285714285,14.0,False,False,0.0,2610153.0,55670.0,25447.0,0.04043184991445596,461.8,104.4,1226.0,1036,26.214285714285715,3.266304518439312,th,5.905361848054571,-13.815510557964274,-3.208112707720867,14.774919781389636,6.137294995319522,7.112327444710911,4.657762636107262,3.732554517616598,0,0,0,2019,0
395,2019,16063,Wartburgkreis,16,1389.0,0.0,0,0,0,0.0,0,0,-999.0,11980.0,39.0,12.0,False,False,0.0,3444515.0,63896.0,28085.0,0.03605715561509266,680.6999999999999,93.9,1417.0,11276,115.83333333333333,4.7521523763367375,th,7.237059026124737,-13.815510557964274,-3.322622210183032,15.052293959090969,6.52458967836874,7.257002707092073,4.552823705615882,3.6888794541139363,0,0,0,2019,0
396,2019,16055,Weimar,16,5.0,0.0,0,0,0,0.0,0,0,-999.0,5.0,206.0,1.0,True,False,0.0,2038803.0,59350.0,31290.0,0.12661944545344472,530.4,772.1,72.0,211,6.0,1.791759469228055,th,1.791759469228055,-13.815510557964274,-2.0665612858385054,14.527873919384493,6.275515033325713,4.290459441148391,6.650408406326429,5.332718793265369,0,0,0,2019,0
397,2019,16071,Weimarer Land,16,186.0,0.0,0,0,0,0.0,0,0,-999.0,191.0,83.0,6.0,True,True,0.0,1990247.0,59081.0,24256.0,0.0435593032286697,532.8,102.1,676.0,689,31.166666666666668,3.439349147626532,th,5.231108616854587,-13.815510557964274,-3.133609019769207,14.503769812051438,6.280021236970423,6.517671272912275,4.635699391022914,4.430816798843313,0,0,0,2019,0
398,2016,1051,Dithmarschen,1,8238.0,0.08,1,0,1,2016.0,1,1,0.0,37902.0,586.2,15.0,False,False,0.25806451612903225,4072743.0,68226.0,30567.0,0.08475259660667053,727.9499999999999,93.5,6763.0,42283,549.2666666666667,6.30858405521338,sh,9.01663425631559,-2.52571614438638,-2.4680070957852163,15.219827531721267,6.591605142550831,8.81936971001847,4.548599834499697,6.375365477300306,1,1,1,0,4
399,2016,1001,Flensburg,1,1976.5454545454545,0.08,1,0,1,2016.0,1,1,0.0,9556.0,42.166666666666664,6.0,False,False,0.25806451612903225,3456777.0,58209.0,39877.0,0.14843257178903485,715.0384615384615,1540.9,820.0,9699,,,sh,7.120591896193385,-2.52571614438638,-1.907617748840376,15.055847499312078,6.573733882750415,6.710523109452428,7.340770701177307,3.765068592471483,1,1,1,0,4
400,2016,1053,Herzogtum Lauenburg,1,1315.0,0.08,1,0,1,2016.0,1,1,0.0,9138.0,17.327272727272728,55.0,False,False,0.25806451612903225,4216019.0,61366.0,21729.0,0.1367083959655303,562.8666666666667,154.4,5197.0,9413,23.927272727272726,3.1750189266527915,sh,7.182352111885263,-2.52571614438638,-1.9898978034114652,15.254402113025101,6.334817816930224,8.556029215201436,5.046002437933547,2.908390263398843,1,1,1,0,4
401,2016,1002,Kiel,1,1976.5454545454545,0.08,1,0,1,2016.0,1,1,0.0,214651.0,110.11111111111111,9.0,False,False,0.25806451612903225,10911120.0,64341.0,44197.0,0.1803476838849586,715.8,2085.5,1090.0,215641,,,sh,7.120591896193385,-2.52571614438638,-1.7128631692197454,16.20529310230171,6.574796861660721,6.994849985833071,7.643243300031608,4.710530701645918,1,1,1,0,4
402,2016,1003,Lübeck,1,1976.5454545454545,0.08,1,0,1,2016.0,1,1,0.0,296.0,78.7,10.0,False,False,0.25806451612903225,8068832.0,64277.0,37272.0,0.15351663913146094,607.2,1011.7,2915.0,1004,,,sh,7.120591896193385,-2.52571614438638,-1.8739398056483274,15.903519420123718,6.4105037752432645,7.977968093128549,6.9203753103382395,4.378269585796169,1,1,1,0,4
403,2016,1004,Neumünster,1,1976.5454545454545,0.08,1,0,1,2016.0,1,1,0.0,182.0,48.888888888888886,9.0,False,False,0.25806451612903225,3150388.0,61240.0,39658.0,0.11290879959787628,715.0384615384615,1112.4,185.0,621,,,sh,7.120591896193385,-2.52571614438638,-2.181166012675027,14.963036495240791,6.573733882750415,5.225746673713202,7.015173675749407,3.909798310406035,1,1,1,0,4
404,2016,1054,Nordfriesland,1,209.0,0.08,1,0,1,2016.0,1,1,0.0,225.0,71.92857142857143,14.0,False,False,0.25806451612903225,5510054.0,60957.0,33507.0,0.10920396731589496,717.6333333333333,79.2,8397.0,1231,15.0,2.70805020110221,sh,5.3471075307174685,-2.52571614438638,-2.2145287284650945,15.522085162930459,6.577351260095852,9.035748861244139,4.384523514872469,4.289480488549407,1,1,1,0,4
405,2016,1055,Ostholstein,1,729.0,0.08,1,0,1,2016.0,1,1,0.0,747.0,43.40909090909091,22.0,False,False,0.25806451612903225,4974936.0,55523.0,24851.0,0.11533644888359448,581.45,144.2,5650.0,1674,33.18181818181818,3.502002080784121,sh,6.593044534142437,-2.52571614438638,-2.159893109267378,15.419923265178067,6.367243344845786,8.639587799629844,4.978112102390695,3.7934441986844667,1,1,1,0,4
406,2016,1056,Pinneberg,1,2297.0,0.08,1,0,1,2016.0,1,1,0.0,202951.0,14.524390243902438,82.0,False,False,0.25806451612903225,8823481.0,69076.0,28549.0,0.1312305802442373,708.2666666666668,467.7,3790.0,203847,28.024390243902438,3.3330752111444477,sh,7.739794458408701,-2.52571614438638,-2.03079172835541,15.992927134656544,6.5642315724141564,8.240385115516334,6.14996290492866,2.7424123512931535,1,1,1,0,4
407,2016,1057,Plön,1,222.0,0.08,1,0,1,2016.0,1,1,0.0,305.0,15.285714285714286,14.0,False,False,0.25806451612903225,2387963.0,55239.0,18583.0,0.14369902884643093,727.05,118.8,11040.0,389,15.928571428571429,2.76811444184486,sh,5.407171771460119,-2.52571614438638,-1.9400272851565312,14.68595167800411,6.590369727156913,9.309370895439137,4.785823685681349,2.790288299339182,1,1,1,0,4
408,2016,1058,Rendsburg-Eckernförde,1,2378.0,0.08,1,0,1,2016.0,1,1,0.0,2463.0,12.166666666666666,30.0,False,False,0.25806451612903225,7253899.0,62619.0,26732.0,0.13180140155460607,881.9888888888888,124.4,9550.0,2768,79.3,4.373238128640803,sh,7.774435510302958,-2.52571614438638,-2.02645143587635,15.797049813232308,6.783312617159997,9.164401140034737,4.83150862819882,2.5776883832389665,1,1,1,0,4
409,2016,1059,Schleswig-Flensburg,1,1716.0,0.08,1,0,1,2016.0,1,1,0.0,3774.0,38.875,24.0,False,False,0.25806451612903225,4767366.0,57843.0,24107.0,0.11524364169500499,746.6444444444445,95.9,11427.0,4366,71.54166666666667,4.27028003054953,sh,7.448333860897476,-2.52571614438638,-2.160698091071196,15.37730471884681,6.616927523312008,9.343821763350663,4.5736795188967205,3.6857495611050086,1,1,1,0,4
410,2016,1060,Segeberg,1,2367.0,0.08,1,0,1,2016.0,1,1,0.0,3398.0,14.371428571428572,70.0,False,False,0.25806451612903225,8058677.0,65222.0,29861.0,0.11943085515365053,653.45,202.5,2434.0,4227,33.82857142857143,3.5213057539545374,sh,7.769800996003896,-2.52571614438638,-2.1250093200250517,15.902260081178968,6.483795188237728,7.79770203551669,5.31566600488265,2.732510498672371,1,1,1,0,4
411,2016,1061,Steinburg,1,1309.0,0.08,1,0,1,2016.0,1,1,0.0,1845554.0,136.58333333333334,24.0,False,False,0.25806451612903225,4074557.0,73624.0,30946.0,0.11930080116533139,829.9,124.9,6056.0,1841050,54.583333333333336,3.9997285858472518,sh,7.177782416195197,-2.52571614438638,-2.1260988522107502,15.22027283251654,6.722509450670936,8.708969906980947,4.835487941050301,4.924229794132128,1,1,1,0,4
412,2016,1062,Stormarn,1,962.0,0.08,1,0,1,2016.0,1,1,0.0,1003.0,15.448275862068966,29.0,False,False,0.25806451612903225,7784723.0,68870.0,32340.0,0.14570597984079114,835.3,315.6,1211.0,1397,33.206896551724135,3.5027575818116516,sh,6.870053411798126,-2.52571614438638,-1.9261576613636142,15.867673909827936,6.72898740038748,7.10002716662926,5.757639147446912,2.8002206609018674,1,1,1,0,4
413,2016,3101,Braunschweig,3,5409.861111111111,0.09,1,0,1,2016.0,1,1,0.0,4378.0,289.0,7.0,False,False,0.29032258064516125,17932314.0,109589.0,71725.0,0.18608499238325366,505.4,1290.4,497.0,6343,,,ni,7.779345288307504,-2.407934497602489,-1.6815463874668957,16.702114950464992,6.227326870829966,6.210600077024653,7.163482180192367,5.66988092298052,1,1,1,0,4
414,2016,3151,Gifhorn,3,23924.0,0.09,1,0,1,2016.0,1,1,0.0,26349.0,13.839285714285714,56.0,False,False,0.29032258064516125,3581625.0,61767.0,20528.0,0.11817482696744425,779.825,111.5,2391.0,27054,427.23214285714283,6.057327525586006,ni,10.082679216321155,-2.407934497602489,-2.135581704506765,15.091327445207986,6.6603510530289265,7.779885115070522,4.722953221644475,2.697278104120299,1,1,1,0,4
415,2016,3153,Goslar,3,897.0,0.09,1,0,1,2016.0,1,1,0.0,8364.0,149.77777777777777,18.0,False,False,0.29032258064516125,3838892.0,62063.0,27796.0,0.10314515486901824,731.7666666666668,142.7,1715.0,8164,49.888888888888886,3.909798310406035,ni,6.8001700683022,-2.407934497602489,-2.2716083172414265,15.160694601752882,6.596827324697962,7.447751280047908,4.967727793084979,5.015807082498649,1,1,1,0,4
416,2016,3159,Göttingen,3,812.0,0.09,1,0,1,2016.0,1,1,0.0,5854.0,90.0,23.0,False,False,0.29032258064516125,10953064.0,62674.0,33363.0,0.09580520361814433,611.8,186.3,1995.0,7370,35.34782608695652,3.565236893618661,ni,6.70073110954781,-2.407934497602489,-2.3454278401713715,16.209129883735457,6.418038618426381,7.59890045687141,5.2327116094500425,4.51085950651685,1,1,1,0,4
417,2016,3154,Helmstedt,3,4174.0,0.09,1,0,1,2016.0,1,1,0.0,23975.0,7.636363636363637,22.0,False,False,0.29032258064516125,1767225.0,58609.0,19253.0,0.10855301836653106,498.3666666666666,136.2,1019.0,5637,189.77272727272728,5.24582718392664,ni,8.336869637284956,-2.407934497602489,-2.220507364766028,14.384921643519426,6.213340628855226,6.927557906278317,4.921439715291784,2.1559816188021705,1,1,1,0,4
418,2016,3155,Northeim,3,654.0,0.09,1,0,1,2016.0,1,1,0.0,3922.0,514.0769230769231,13.0,False,False,0.29032258064516125,3769935.0,61212.0,28081.0,0.10724598243306575,654.74,105.3,1334.0,9750,50.38461538461539,3.9196858781737154,ni,6.484635235635252,-2.407934497602489,-2.232620857392061,15.142568583152777,6.485764368916637,7.19668657083435,4.666265285347902,6.244316254707774,1,1,1,0,4
419,2016,3157,Peine,3,7622.0,0.09,1,0,1,2016.0,1,1,0.0,14193.0,20.92105263157895,38.0,False,False,0.29032258064516125,2761320.0,61111.0,20817.0,0.11509436998181789,579.3,247.9,1198.0,13642,200.60526315789474,5.301339112261888,ni,8.938925271988273,-2.407934497602489,-2.161994190111887,14.831219746378196,6.363545211196563,7.089243155027514,5.517051209373546,3.087447482440457,1,1,1,0,4
420,2016,3102,Salzgitter,3,5409.861111111111,0.09,1,0,1,2016.0,1,1,0.0,22782.0,319.0,5.0,False,False,0.29032258064516125,5124434.0,89284.0,50056.0,0.09252751199240694,600.3,461.8,592.0,18136,,,ni,7.779345288307504,-2.407934497602489,-2.380238444203504,15.449530833009002,6.3990939780455225,6.385194398997726,6.137294995319522,5.768320995793772,1,1,1,0,4
421,2016,3158,Wolfenbüttel,3,705.0,0.09,1,0,1,2016.0,1,1,0.0,751.0,31.4,5.0,False,False,0.29032258064516125,2361697.0,64143.0,19527.0,0.1406334220799373,598.6800000000001,166.9,796.0,862,141.2,4.950177325059141,ni,6.559615237493242,-2.407934497602489,-1.961591506810618,14.674891409817274,6.396396179610003,6.680854678790215,5.123368564083496,3.4781584227982836,1,1,1,0,4
422,2016,3103,Wolfsburg,3,1423.0,0.09,1,0,1,2016.0,1,1,0.0,1989.0,2902.4,5.0,False,False,0.29032258064516125,22012842.0,167744.0,177556.0,0.10901907525155874,542.7,605.6,551.0,11432,284.8,5.651787179537821,ni,7.261225091971921,-2.407934497602489,-2.21622323709162,16.90713661372085,6.298397624151875,6.313548046277095,6.407869595254481,7.973637743027328,1,1,1,0,4
423,2016,3251,Diepholz,3,2757.0,0.09,1,0,1,2016.0,1,1,0.0,2834.0,13.425531914893616,47.0,False,False,0.29032258064516125,6328521.0,64248.0,29500.0,0.1338507625272331,605.6125,108.0,3969.0,3258,58.680851063829785,4.072113456643189,ni,7.922261058353247,-2.407934497602489,-2.0110223411739465,15.660577275545803,6.407890201702239,8.286521373681236,4.6913478822291435,2.668999686230337,1,1,1,0,4
424,2016,3252,Hameln-Pyrmont,3,1918.0,0.09,1,0,1,2016.0,1,1,0.0,282398.0,33.53333333333333,15.0,False,False,0.29032258064516125,4944489.0,69673.0,33347.0,0.12623848230308696,622.7,185.9,1102.0,.,127.93333333333334,4.851509294905489,ni,7.5595594960077,-2.407934497602489,-2.069574522787413,15.413784383240952,6.435669483532077,7.005789019253503,5.230573714461517,3.541925041157273,1,1,1,0,4
425,2016,3254,Hildesheim,3,943.0,0.09,1,0,1,2016.0,1,1,0.0,15930.0,110.6875,16.0,False,False,0.29032258064516125,7520783.0,59935.0,27133.0,0.13060944542426023,675.775,229.5,1650.0,17424,59.0,4.07753744390572,ni,6.8501261661455,-2.407934497602489,-2.0355360850604147,15.833180945810964,6.51733886907549,7.409136443920128,5.440250862436703,4.715704792919647,1,1,1,0,4
426,2016,3255,Holzminden,3,1743.0,0.09,1,0,1,2016.0,1,1,0.0,2895.0,30.916666666666668,12.0,False,False,0.29032258064516125,2147338.0,70083.0,29997.0,0.13638093008282362,649.0833333333334,103.0,811.0,3241,145.33333333333334,4.979029954680925,ni,7.463936604468925,-2.407934497602489,-1.9922960197473347,14.579739959133699,6.477100559800313,6.699500340161678,4.6443908991413725,3.4631283393926457,1,1,1,0,4
427,2016,3256,Nienburg (Weser),3,5771.0,0.09,1,0,1,2016.0,1,1,0.0,10846.0,56.648648648648646,37.0,False,False,0.29032258064516125,3533416.0,63322.0,29185.0,0.10894919816081641,635.1666666666666,86.7,3273.0,12790,156.0,5.049856007249537,ni,8.660773919893762,-2.407934497602489,-2.2168643987696983,15.07777594937912,6.4554605835171746,8.09376775793108,4.473921899378137,4.054366805827126,1,1,1,0,4
428,2016,3241,Region Hannover,3,15816.0,0.09,1,0,1,2016.0,1,1,0.0,51809.0,88.79,100.0,False,False,0.29032258064516125,49936964.0,74045.0,43553.0,0.15831337141453228,605.3125,500.1,7009.0,58056,158.17,5.063670403975397,ni,9.668840589963489,-2.407934497602489,-1.8431725302745101,17.726272068041638,6.407395529721502,8.855092980028635,6.216805681965679,4.497473610532717,1,1,1,0,4
429,2016,3257,Schaumburg,3,1160.0,0.09,1,0,1,2016.0,1,1,0.0,2912.0,40.44444444444444,9.0,False,False,0.29032258064516125,3772264.0,58737.0,24041.0,0.12396122841221775,619.55,233.3,1181.0,.,129.0,4.859812404361672,ni,7.057036981697891,-2.407934497602489,-2.0877783693589103,15.143186174774646,6.43060618157553,7.074963197966044,5.45660234551375,3.724353842307596,1,1,1,0,4
430,2016,3351,Celle,3,17140.0,0.09,1,0,1,2016.0,1,1,0.0,17140.0,38.82142857142857,28.0,False,False,0.29032258064516125,4977550.0,61606.0,27937.0,0.11095435477427087,602.9333333333333,115.0,2251.0,18202,612.1785714285714,6.417024023331853,ni,9.749228533507058,-2.407934497602489,-2.198627367818438,15.420448560975482,6.403463816567077,7.719573989259581,4.7535901911063645,3.684405173719015,1,1,1,0,4
431,2016,3352,Cuxhaven,3,5409.861111111111,0.09,1,0,1,2016.0,1,1,0.0,1791.0,128.40494956916706,32.404761904761905,False,False,0.29032258064516125,4227884.0,59072.0,21311.0,0.10273684210526315,809.0666666666667,96.5,5347.0,2915,,,ni,7.779345288307504,-2.407934497602489,-2.2755747576163534,15.257212425980779,6.6971165488064015,8.584477938221834,4.579852378003801,4.862946631483404,1,1,1,0,4
432,2016,3353,Harburg,3,4915.0,0.09,1,0,1,2016.0,1,1,0.0,5809.0,10.942857142857143,35.0,False,False,0.29032258064516125,5614334.0,60287.0,22527.0,0.1553618700364617,688.42,200.5,2349.0,6163,140.45714285714286,4.944902409196512,ni,8.500250470685925,-2.407934497602489,-1.861991801151582,15.540833706371599,6.535850664395933,7.762170607138205,5.305789381386738,2.480133371035343,1,1,1,0,4
433,2016,3358,Heidekreis,3,6995.0,0.09,1,0,1,2016.0,1,1,0.0,9439.0,71.9090909090909,33.0,False,False,0.29032258064516125,4333580.0,60953.0,30965.0,0.11765259541625488,655.9833333333332,74.2,1685.0,10092,212.0,5.356586274672012,ni,8.853093836138493,-2.407934497602489,-2.140010604001562,15.281904778970636,6.487658650329254,7.430114138561801,4.320151230955794,4.289213335068144,1,1,1,0,4
434,2016,3354,Lüchow-Dannenberg,3,12934.0,0.09,1,0,1,2016.0,1,1,0.0,13008.0,10.2125,80.0,False,False,0.29032258064516125,1235839.0,59473.0,24978.0,0.2368277196080905,609.2,39.8,2718.0,13676,161.6875,5.085665459946248,ni,9.46769209462013,-2.407934497602489,-1.4404181011976087,14.027261458782233,6.413786772282569,7.908019444632471,3.708682081410116,2.4170292273849143,1,1,1,0,4
435,2016,3355,Lüneburg,3,11489.0,0.09,1,0,1,2016.0,1,1,0.0,12959.0,13.203703703703704,108.0,False,False,0.29032258064516125,4771818.0,58285.0,26340.0,0.22273978917233767,554.3,136.8,3363.0,14290,106.38888888888889,4.667101143718582,ni,9.3492323708428,-2.407934497602489,-1.501746564003177,15.378238131891328,6.319508508247561,8.120886021092838,4.925803358579558,2.653502754802982,1,1,1,0,4
436,2016,3356,Osterholz,3,5409.861111111111,0.09,1,0,1,2016.0,1,1,0.0,36.0,128.40494956916706,32.404761904761905,False,False,0.29032258064516125,2197248.0,56299.0,19421.0,0.15429852683751943,635.8666666666667,172.7,1549.0,106,,,ni,7.779345288307504,-2.407934497602489,-1.8688595861276431,14.60271668131244,6.4565603191677985,7.346010209913293,5.157329673247059,4.862946631483404,1,1,1,0,4
437,2016,3357,Rotenburg (Wümme),3,2902.0,0.09,1,0,1,2016.0,1,1,0.0,2902.0,31.68421052631579,19.0,False,False,0.29032258064516125,4957182.0,60916.0,30354.0,0.1324410139914296,666.4285714285714,78.7,1937.0,3287,152.78947368421052,5.029060984858189,ni,7.97349996402463,-2.407934497602489,-2.0216103595972883,15.416348193811695,6.50343237545275,7.569411792450712,4.378269585796169,3.4868921027670385,1,1,1,0,4
438,2016,3359,Stade,3,1157.0,0.09,1,0,1,2016.0,1,1,0.0,193259.0,2191.6428571428573,42.0,False,False,0.29032258064516125,5874137.0,65831.0,29247.0,0.13002124860872205,728.375,159.1,8563.0,282440,27.571428571428573,3.316780039849572,ni,7.05444965813294,-2.407934497602489,-2.040049700025856,15.58606988382531,6.59218800304082,9.055322649709574,5.075798620002669,7.692862879315426,1,1,1,0,4
439,2016,3360,Uelzen,3,28938.0,0.09,1,0,1,2016.0,1,1,0.0,34358.0,14.786324786324787,234.0,False,False,0.29032258064516125,2454198.0,59234.0,26376.0,0.14209279887729145,753.9875000000001,63.6,1057.0,37639,123.67094017094017,4.817624329980589,ni,10.27294544533829,-2.407934497602489,-1.9512678839777333,14.713310993059746,6.626701192820577,6.964135612418245,4.168214410788556,2.759144045401484,1,1,1,0,4
