,year,id_c,county,state,grund,rate_gw,treated_b,high_gw_rate,rate_change,first_rate_change_year,ever_treated,rate_change_treatment_indicator,event_time_rate_change,eigengewinnung,fremdbezug,n_betriebe_eg,match_rpf_sa,high_gw_cont,gdp,gdp_pw,gdp_pc,perc_gruene,mean_precip,pop_density,betrieb_wassernutzung,grund_perfirm,log_grund_perfirm
1053,2013,9371,Amberg-Sulzbach,9,4422.0,0.0,0,0,0,0.0,0,0,-999.0,4486.0,230.0,8.0,False,0.0,2444553.0,62766.0,23685.0,0.045402460787076174,780.0,82.1,3949,552.875,6.315131936188491
1054,2013,9372,Cham,9,375.0,0.0,0,0,0,0.0,0,0,-999.0,458.0,784.0,9.0,False,0.0,3685364.0,52820.0,29345.0,0.0326987975492284,899.7428571428571,82.6,1228,41.77777777777778,3.732364566053675
1055,2013,9373,Neumarkt i.d.OPf.,9,696.0,0.0,0,0,0,0.0,0,0,-999.0,838.0,485.0,16.0,False,0.0,4241765.0,67367.0,33272.0,0.06645431735204411,905.0500000000001,95.1,1295,43.5625,3.7741966885207425
1056,2013,9374,Neustadt a.d.Waldnaab,9,86.0,0.0,0,0,0,0.0,0,0,-999.0,1152.0,234.0,6.0,False,0.0,2481819.0,65063.0,25947.0,0.033525241843888304,810.0125,66.9,1227,14.5,2.6741486494265287
1057,2013,9362,Regensburg,9,685.0,0.0,0,0,0,0.0,0,0,-999.0,9087.0,1538.0,11.0,False,0.0,11011258.0,75775.0,79055.0,0.12196332825842325,,1738.2,10539,62.36363636363637,4.132982354927515
1058,2013,9375,Regensburg,9,2730.0,0.0,0,0,0,0.0,0,0,-999.0,2951.0,132.0,38.0,False,0.0,4063139.0,65180.0,21944.0,0.06139667158205182,791.225,133.6,3072,71.86842105263158,4.274836961747319
1059,2013,9376,Schwandorf,9,1080.0,0.0,0,0,0,0.0,0,0,-999.0,3935.0,2676.0,14.0,False,0.0,4519101.0,61036.0,31601.0,0.039381883180533934,829.7888888888889,97.7,3921,77.21428571428571,4.346584488023949
1060,2013,9377,Tirschenreuth,9,221.0,0.0,0,0,0,0.0,0,0,-999.0,1937.0,512.0,14.0,False,0.0,2135667.0,63862.0,28982.0,0.041533385386494724,853.4000000000001,67.8,2278,15.857142857142858,2.763620052257021
1061,2013,9363,Weiden i.d.OPf.,9,125.0,0.0,0,0,0,0.0,0,0,-999.0,125.0,259.0,5.0,False,0.0,2038511.0,52104.0,48879.0,0.049158909031520495,,591.5,346,25.2,3.2268439945173775
1062,2013,9461,Bamberg,9,584.0,0.0,0,0,0,0.0,0,0,-999.0,719.0,575.0,7.0,False,0.0,3978919.0,57901.0,56029.0,0.17141198852094283,761.6,1302.9,1276,83.57142857142857,4.425701698176543
1063,2013,9471,Bamberg,9,1603.0,0.0,0,0,0,0.0,0,0,-999.0,2354.0,417.0,18.0,False,0.0,3369050.0,64781.0,23381.0,0.06759869516010918,830.925,123.7,2719,89.11111111111111,4.489884030530295
1064,2013,9462,Bayreuth,9,438.0,0.0,0,0,0,0.0,0,0,-999.0,476.0,690.0,5.0,False,0.0,3984050.0,62518.0,55700.0,0.10538715250510444,,1069.8,1166,87.8,4.475061500641071
1065,2013,9472,Bayreuth,9,300.0,0.0,0,0,0,0.0,0,0,-999.0,1080.0,273.0,11.0,False,0.0,1951058.0,56588.0,18622.0,0.054276788279230104,1013.1428571428571,82.1,1064,27.363636363636363,3.309214991950505
1066,2013,9463,Coburg,9,166.0,0.0,0,0,0,0.0,0,0,-999.0,442.0,216.0,3.0,False,0.0,3124736.0,74167.0,76198.0,0.10729754920774165,,848.9,659,55.666666666666664,4.019381523748645
1067,2013,9473,Coburg,9,677.0,0.0,0,0,0,0.0,0,0,-999.0,802.0,286.0,7.0,False,0.0,2023939.0,55174.0,23300.0,0.06713497929203945,727.1333333333333,146.9,1036,96.85714285714286,4.573237138885082
1068,2013,9474,Forchheim,9,222.0,0.0,0,0,0,0.0,0,0,-999.0,419.0,223.0,13.0,False,0.0,2459094.0,59549.0,21689.0,0.09434490942954624,1003.2,176.5,627,17.153846153846153,2.842222413998582
1069,2013,9464,Hof,9,49.0,0.0,0,0,0,0.0,0,0,-999.0,95.0,163.0,4.0,False,0.0,1843664.0,53204.0,41438.0,0.07201318319143092,752.75,767.2,258,12.5,2.5257286443082556
1070,2013,9475,Hof,9,738.0,0.0,0,0,0,0.0,0,0,-999.0,3820.0,587.0,15.0,False,0.0,2770634.0,58691.0,28421.0,0.04656745079212674,809.8142857142857,108.8,4348,49.266666666666666,3.897247719845992
1071,2013,9476,Kronach,9,320.0,0.0,0,0,0,0.0,0,0,-999.0,623.0,240.0,11.0,False,0.0,1937290.0,55904.0,28162.0,0.042166278342899356,795.7,105.1,826,29.181818181818183,3.3735458503316456
1072,2013,9477,Kulmbach,9,1090.0,0.0,0,0,0,0.0,0,0,-999.0,1133.0,754.0,9.0,False,0.0,2203466.0,58690.0,30162.0,0.044620253164556964,855.9,110.7,1737,121.22222222222223,4.7976254084968515
1073,2013,9478,Lichtenfels,9,629.0,0.0,0,0,0,0.0,0,0,-999.0,702.0,243.0,11.0,False,0.0,2090481.0,55247.0,31259.0,0.04045671131888879,732.3,128.2,670,57.27272727272727,4.047824546587208
1074,2013,9479,Wunsiedel i.Fichtelgebirge,9,83.0,0.0,0,0,0,0.0,0,0,-999.0,336.0,613.0,11.0,False,0.0,2181203.0,56552.0,29400.0,0.05660117770073193,711.0,121.7,902,7.636363636363637,2.032921526044943
1075,2013,9561,Ansbach,9,21.0,0.0,0,0,0,0.0,0,0,-999.0,23.0,139.0,1.0,False,0.0,2104741.0,60132.0,52933.0,0.11273098152147829,671.8,398.7,162,22.0,3.091042453358316
1076,2013,9571,Ansbach,9,591.0,0.0,0,0,0,0.0,0,0,-999.0,728.0,647.0,15.0,False,0.0,4979346.0,61460.0,27880.0,0.10880506048573275,735.2222222222222,90.7,1370,39.46666666666667,3.675456433781796
1077,2013,9562,Erlangen,9,306.0,0.0,0,0,0,0.0,0,0,-999.0,372.0,625.0,11.0,False,0.0,8700715.0,80765.0,82457.0,0.15095509550955097,,1372.6,808,27.90909090909091,3.3289524747888266
1078,2013,9572,Erlangen-Höchstadt,9,725.0,0.0,0,0,0,0.0,0,0,-999.0,741.0,258.0,18.0,False,0.0,4190709.0,71280.0,31839.0,0.09421621852690976,804.6333333333333,233.8,885,40.333333333333336,3.6971782569286313
1079,2013,9563,Fürth,9,290.0,0.0,0,0,0,0.0,0,0,-999.0,308.0,321.0,5.0,False,0.0,3687754.0,65489.0,30968.0,0.11126156153653863,,1891.2,629,58.2,4.063885354737392
1080,2013,9573,Fürth,9,22.0,0.0,0,0,0,0.0,0,0,-999.0,311.0,316.0,8.0,False,0.0,2291571.0,66022.0,20060.0,0.08935764431218454,786.6,372.3,618,2.875,1.0560526742493137
1081,2013,9575,Neustadt a.d.Aisch-Bad Windsheim,9,580.0,0.0,0,0,0,0.0,0,0,-999.0,678.0,521.0,10.0,False,0.0,2423980.0,54145.0,24875.0,0.07103157637574055,749.157142857143,76.9,1165,58.1,4.062165663857866
1082,2013,9564,Nürnberg,9,2470.0,0.0,0,0,0,0.0,0,0,-999.0,11274.0,2865.0,63.0,False,0.0,25849968.0,69006.0,52012.0,0.10694487761200036,745.8,2676.8,11726,39.22222222222222,3.6692434795970774
1083,2013,9574,Nürnberger Land,9,1107.0,0.0,0,0,0,0.0,0,0,-999.0,2008.0,341.0,21.0,False,0.0,4678966.0,64749.0,28395.0,0.09287595922574733,860.8,206.4,2295,52.76190476190476,3.965789429583806
1084,2013,9576,Roth,9,1001.0,0.0,0,0,0,0.0,0,0,-999.0,1646.0,421.0,21.0,False,0.0,3159788.0,60443.0,25627.0,0.06933090662306814,745.0272727272727,137.9,2067,47.714285714285715,3.865230843921387
1085,2013,9565,Schwabach,9,66.0,0.0,0,0,0,0.0,0,0,-999.0,316.0,32.0,3.0,False,0.0,1216908.0,58922.0,30932.0,0.1048196650923143,728.1,968.8,329,22.333333333333332,3.106080330722856
1086,2013,9577,Weißenburg-Gunzenhausen,9,627.0,0.0,0,0,0,0.0,0,0,-999.0,1743.0,269.0,11.0,False,0.0,2555561.0,58308.0,27700.0,0.06843534666576886,810.0333333333333,95.1,993,57.09090909090909,4.044644893669828
1087,2013,9661,Aschaffenburg,9,28.0,0.0,0,0,0,0.0,0,0,-999.0,2437.0,149.0,3.0,False,0.0,4659233.0,75810.0,68758.0,0.15578529422781587,,1086.0,2586,9.666666666666666,2.268683541318364
1088,2013,9671,Aschaffenburg,9,326.0,0.0,0,0,0,0.0,0,0,-999.0,16005.0,416.0,21.0,False,0.0,5037212.0,69691.0,29170.0,0.10368962863190302,1021.4833333333332,247.1,16381,15.571428571428571,2.7454377331738304
1089,2013,9672,Bad Kissingen,9,81.0,0.0,0,0,0,0.0,0,0,-999.0,280.0,384.0,6.0,False,0.0,2809029.0,53889.0,27273.0,0.05556483802097837,718.6333333333333,90.5,582,13.666666666666666,2.614959778036198
1090,2013,9674,Haßberge,9,1499.0,0.0,0,0,0,0.0,0,0,-999.0,4388.0,800.0,15.0,False,0.0,2283479.0,58291.0,27133.0,0.06357230734817135,698.4,87.9,4879,100.0,4.605170185988092
1091,2013,9675,Kitzingen,9,596.0,0.0,0,0,0,0.0,0,0,-999.0,1386.0,1006.0,25.0,False,0.0,2676469.0,59508.0,30415.0,0.06412747765254567,706.4,128.8,2345,23.88,3.1730412885244013
1092,2013,9677,Main-Spessart,9,1022.0,0.0,0,0,0,0.0,0,0,-999.0,2525.0,201.0,19.0,False,0.0,3957580.0,65051.0,31311.0,0.07821380243572396,760.1,95.6,2011,53.8421052631579,3.9860557867851862
1093,2013,9676,Miltenberg,9,969.0,0.0,0,0,0,0.0,0,0,-999.0,45652.0,14083.0,14.0,False,0.0,3758404.0,64048.0,29379.0,0.07383733744765264,733.7666666666668,178.7,45489,69.28571428571429,4.23823874188217
1094,2013,9673,Rhön-Grabfeld,9,68.0,0.0,0,0,0,0.0,0,0,-999.0,718.0,252.0,9.0,False,0.0,2532086.0,60321.0,31614.0,0.056365498074016286,710.5,78.3,874,7.666666666666667,2.03688192726104
1095,2013,9662,Schweinfurt,9,201.0,0.0,0,0,0,0.0,0,0,-999.0,9806.0,757.0,10.0,False,0.0,4691337.0,72402.0,90261.0,0.08615790541911914,,1452.4,10461,20.2,3.005682604407159
1096,2013,9678,Schweinfurt,9,329.0,0.0,0,0,0,0.0,0,0,-999.0,158063.0,340.0,15.0,False,0.0,2564718.0,70614.0,22710.0,0.07293185056586468,707.6,134.3,158283,22.0,3.091042453358316
1097,2013,9663,Würzburg,9,389.0,0.0,0,0,0,0.0,0,0,-999.0,391.0,202.0,5.0,False,0.0,7075655.0,59609.0,56770.0,0.16119019036185903,660.3,1423.0,592,78.0,4.356708826689592
1098,2013,9679,Würzburg,9,1644.0,0.0,0,0,0,0.0,0,0,-999.0,5767.0,195.0,15.0,False,0.0,3771008.0,66498.0,23821.0,0.09852009418616556,701.4399999999999,163.8,3575,109.66666666666667,4.697445462097262
1099,2013,9771,Aichach-Friedberg,9,324.0,0.0,0,0,0,0.0,0,0,-999.0,385.0,454.0,13.0,False,0.0,3013332.0,59249.0,23571.0,0.07329123500440025,791.9333333333334,164.6,838,25.0,3.2188758248682006
1100,2013,9761,Augsburg,9,6126.0,0.0,0,0,0,0.0,0,0,-999.0,34923.0,776.0,25.0,False,0.0,12114283.0,64107.0,44113.0,0.11556960150116044,,1883.3,35482,245.08,5.501584687857454
1101,2013,9772,Augsburg,9,11142.0,0.0,0,0,0,0.0,0,0,-999.0,28039.0,15787.0,34.0,False,0.0,6329701.0,64444.0,26378.0,0.0759325006232431,834.2750000000001,224.9,28053,327.7352941176471,5.792206252430892
1102,2013,9773,Dillingen a.d.Donau,9,4047.0,0.0,0,0,0,0.0,0,0,-999.0,6608.0,774.0,26.0,False,0.0,2776392.0,61722.0,29813.0,0.06101861149382341,854.9,117.6,4546,155.69230769230768,5.047881672945819
1103,2013,9779,Donau-Ries,9,4499.0,0.0,0,0,0,0.0,0,0,-999.0,9886.0,2708.0,21.0,False,0.0,5605571.0,71107.0,43393.0,0.07149991280498438,798.3545454545455,101.5,12421,214.28571428571428,5.367310238034988
1104,2013,9774,Günzburg,9,1345.0,0.0,0,0,0,0.0,0,0,-999.0,74117.0,759.0,21.0,False,0.0,4783390.0,72961.0,39725.0,0.07708890728158142,858.6,158.3,74767,64.0952380952381,4.16037007248125
1105,2013,9762,Kaufbeuren,9,224.0,0.0,0,0,0,0.0,0,0,-999.0,610.0,33.0,4.0,False,0.0,1379912.0,55673.0,33119.0,0.08102582077345484,1100.1,1043.2,643,56.25,4.029806041084529
1106,2013,9763,Kempten (Allgäu),9,,0.0,0,0,0,0.0,0,0,-999.0,270.0,614.0,1.0,False,0.0,3442458.0,66479.0,53096.0,0.11392156091420479,,1027.9,879,,
1107,2013,9776,Lindau (Bodensee),9,884.0,0.0,0,0,0,0.0,0,0,-999.0,1003.0,554.0,13.0,False,0.0,2596802.0,62229.0,32959.0,0.11766951516753296,1698.9,244.1,1533,68.07692307692308,4.220638287546393
1108,2013,9764,Memmingen,9,1497.0,0.0,0,0,0,0.0,0,0,-999.0,1497.0,230.0,10.0,False,0.0,2227797.0,59807.0,53473.0,0.08064914229297791,849.1,595.6,1632,149.8,5.00930107108312
1109,2013,9775,Neu-Ulm,9,9743.0,0.0,0,0,0,0.0,0,0,-999.0,13497.0,1022.0,26.0,False,0.0,5419414.0,66306.0,32656.0,0.07801100346848464,1009.8000000000001,323.0,14357,374.7692307692308,5.926310451928196
1110,2013,9780,Oberallgäu,9,417.0,0.0,0,0,0,0.0,0,0,-999.0,1005.0,1607.0,12.0,False,0.0,4082283.0,58877.0,27221.0,0.11387807363662494,1666.7714285714285,98.5,2571,34.833333333333336,3.550574782736756
1111,2013,9777,Ostallgäu,9,6382.0,0.0,0,0,0,0.0,0,0,-999.0,7179.0,579.0,13.0,False,0.0,4231351.0,64713.0,31473.0,0.07864761156600296,1053.3785714285714,96.6,6551,491.0,6.19644412779452
1112,2013,9778,Unterallgäu,9,5601.0,0.0,0,0,0,0.0,0,0,-999.0,9341.0,1348.0,28.0,False,0.0,4291482.0,65125.0,31340.0,0.06396826380710345,926.7142857142857,111.8,10682,200.07142857142858,5.29867444564485
1113,2013,10042,Merzig-Wadern,10,1692.0,0.08,1,0,0,2010.0,1,1,3.0,3447.0,598.0,22.0,False,0.25806451612903225,2433587.0,55254.0,23552.0,0.04031549479964854,943.28,185.8,3608,76.95454545454545,4.343214928774819
1114,2013,10043,Neunkirchen,10,14005.0,0.08,1,0,0,2010.0,1,1,3.0,14227.0,510.0,6.0,False,0.25806451612903225,2905480.0,53011.0,21738.0,0.036385134629488274,872.7,534.5,14632,2334.3333333333335,7.7554816189874085
1115,2013,10041,Saarbrücken,10,6949.0,0.08,1,0,0,2010.0,1,1,3.0,18958.0,3802.0,22.0,False,0.25806451612903225,13527905.0,64177.0,41457.0,0.061826405253614575,808.55,793.8,15883,315.90909090909093,5.755454485200522
1116,2013,10044,Saarlouis,10,2369.0,0.08,1,0,0,2010.0,1,1,3.0,96877.0,2916.0,33.0,False,0.25806451612903225,5591479.0,59445.0,28485.0,0.05002830604071876,973.7999999999998,426.9,97239,71.81818181818181,4.274137672662697
1117,2013,10045,Saarpfalz-Kreis,10,2304.0,0.08,1,0,0,2010.0,1,1,3.0,8981.0,1323.0,20.0,False,0.25806451612903225,5113134.0,62271.0,35490.0,0.0553069009681462,905.5666666666666,343.8,10268,115.25,4.747103681876758
1118,2013,10046,St. Wendel,10,23.0,0.08,1,0,0,2010.0,1,1,3.0,83.0,937.0,9.0,False,0.25806451612903225,2144135.0,59777.0,24134.0,0.03889286566451921,1061.95,186.0,1017,2.6666666666666665,0.9808292530117262
1119,2013,12060,Barnim,12,603.0,0.1,1,0,0,2019.0,1,0,-6.0,615.0,119.0,17.0,False,0.32258064516129037,3290380.0,50469.0,18968.0,0.0605128520603283,581.1999999999999,117.4,731,35.529411764705884,3.570360853878599
1120,2013,12051,Brandenburg an der Havel,12,320.0,0.1,1,0,0,2019.0,1,0,-6.0,,,7.0,False,0.32258064516129037,1974137.0,51839.0,27769.0,0.04287426454565265,,309.2,1819,45.857142857142854,3.8255309740747023
1121,2013,12052,Cottbus,12,,0.1,1,0,0,2019.0,1,0,-6.0,,,1.0,False,0.32258064516129037,3041547.0,49524.0,30490.0,0.053284214124304514,,603.1,608,,
1122,2013,12061,Dahme-Spreewald,12,2836.0,0.1,1,0,0,2019.0,1,0,-6.0,3413.0,751.0,27.0,False,0.32258064516129037,5027733.0,69814.0,31315.0,0.05400650423841766,665.9142857142857,70.7,4164,105.07407407407408,4.654665568804522
1123,2013,12062,Elbe-Elster,12,1751.0,0.1,1,0,0,2019.0,1,0,-6.0,11930.0,389.0,20.0,False,0.32258064516129037,2274278.0,50878.0,21274.0,0.028823538454443437,687.38,55.9,12031,87.6,4.472780997942346
1124,2013,12053,Frankfurt (Oder),12,15.0,0.1,1,0,0,2019.0,1,0,-6.0,15.0,730.0,3.0,False,0.32258064516129037,1901534.0,49696.0,32629.0,0.054310480693459416,,392.4,742,5.333333333333333,1.6739764335716716
1125,2013,12063,Havelland,12,712.0,0.1,1,0,0,2019.0,1,0,-6.0,23138.0,3254.0,17.0,False,0.32258064516129037,2778917.0,46164.0,18094.0,0.06798976573869771,,89.1,20706,41.94117647058823,3.73626807635808
1126,2013,12064,Märkisch-Oderland,12,13044.0,0.1,1,0,0,2019.0,1,0,-6.0,14645.0,144.0,23.0,False,0.32258064516129037,3458615.0,52283.0,18466.0,0.05335549046116869,559.025,86.9,2061,567.1739130434783,6.3406659816416795
1127,2013,12065,Oberhavel,12,852.0,0.1,1,0,0,2019.0,1,0,-6.0,3052.0,497.0,21.0,False,0.32258064516129037,4676262.0,62397.0,23083.0,0.06621091840091031,600.8199999999999,112.3,3506,40.61904761904762,3.7042371097682563
1128,2013,12066,Oberspreewald-Lausitz,12,4239.0,0.1,1,0,0,2019.0,1,0,-6.0,4436.0,457.0,13.0,False,0.32258064516129037,2590601.0,51443.0,22620.0,0.03213110814018116,832.75,93.1,4009,326.15384615384613,5.787369190764466
1129,2013,12067,Oder-Spree,12,1458.0,0.1,1,0,0,2019.0,1,0,-6.0,18433.0,7098.0,18.0,False,0.32258064516129037,3784780.0,54050.0,21390.0,0.0510663256475837,617.6800000000001,78.4,19849,81.05555555555556,4.395134790626621
1130,2013,12068,Ostprignitz-Ruppin,12,1991.0,0.1,1,0,0,2019.0,1,0,-6.0,3698.0,489.0,19.0,False,0.32258064516129037,2278171.0,49434.0,23004.0,0.049008800284000675,675.64,39.2,4187,104.84210526315789,4.652455458978103
1131,2013,12054,Potsdam,12,93.0,0.1,1,0,0,2019.0,1,0,-6.0,852.0,53.0,6.0,False,0.32258064516129037,5952689.0,54488.0,37097.0,0.11154738330975955,682.1,857.7,905,15.666666666666666,2.751535313041949
1132,2013,12069,Potsdam-Mittelmark,12,1852.0,0.1,1,0,0,2019.0,1,0,-6.0,2063.0,973.0,36.0,False,0.32258064516129037,4383234.0,54350.0,21386.0,0.0744580504977345,685.6428571428571,79.3,2979,51.47222222222222,3.9410422878292497
1133,2013,12070,Prignitz,12,1305.0,0.1,1,0,0,2019.0,1,0,-6.0,1435.0,1275.0,24.0,False,0.32258064516129037,1814227.0,51737.0,23142.0,0.03145290867871371,621.6777777777778,36.5,2684,54.416666666666664,3.9966704794884307
1134,2013,12071,Spree-Neiße,12,253125.0,0.1,1,0,0,2019.0,1,0,-6.0,387868.0,23453.0,14.0,False,0.32258064516129037,3716558.0,78395.0,31091.0,0.043154761904761904,,71.7,84092,18080.428571428572,9.802585337837163
1135,2013,12072,Teltow-Fläming,12,4227.0,0.1,1,0,0,2019.0,1,0,-6.0,5631.0,2764.0,36.0,False,0.32258064516129037,4508420.0,63097.0,28166.0,0.05464620441522676,621.1,76.3,8301,117.44444444444444,4.765965408534019
1136,2013,12073,Uckermark,12,4006.0,0.1,1,0,0,2019.0,1,0,-6.0,25146.0,384.0,6.0,False,0.32258064516129037,3084621.0,59974.0,25303.0,0.03587810792649078,573.2333333333333,39.4,23860,667.8333333333334,6.50403864140809
1137,2013,13072,Landkreis Rostock,13,1888.0,0.05,1,0,0,2010.0,1,1,3.0,10567.0,1198.0,71.0,False,0.16129032258064518,4583607.0,52161.0,21760.0,0.08135022014458879,702.3153846153847,61.5,11682,26.6056338028169,3.281122990460194
1138,2013,13076,Ludwigslust-Parchim,13,10333.0,0.05,1,0,0,2010.0,1,1,3.0,13027.0,1506.0,138.0,False,0.16129032258064518,4346732.0,51149.0,20487.0,0.06386794332637673,654.4095238095239,44.6,14411,74.8840579710145,4.315941023689925
1139,2013,13071,Mecklenburgische Seenplatte,13,4759.0,0.05,1,0,0,2010.0,1,1,3.0,6477.0,3464.0,72.0,False,0.16129032258064518,6386547.0,51513.0,24252.0,0.06450655053268067,737.855,48.0,9642,66.11111111111111,4.19133682820941
1140,2013,13074,Nordwestmecklenburg,13,1447.0,0.05,1,0,0,2010.0,1,1,3.0,3279.0,2193.0,53.0,False,0.16129032258064518,3242094.0,55247.0,20845.0,0.08472817711591571,636.4300000000001,73.3,5261,27.32075471698113,3.30764665939354
1141,2013,13003,Rostock,13,,0.05,1,0,0,2010.0,1,1,3.0,8378.0,2098.0,10.0,False,0.16129032258064518,6318451.0,57365.0,31101.0,0.1428521459302529,611.5,1122.3,10392,,
1142,2013,13004,Schwerin,13,,0.05,1,0,0,2010.0,1,1,3.0,200.0,260.0,9.0,False,0.16129032258064518,3160589.0,49968.0,34571.0,0.10902457847103669,613.75,701.7,449,,
1143,2013,13075,Vorpommern-Greifswald,13,2786.0,0.05,1,0,0,2010.0,1,1,3.0,5446.0,1242.0,51.0,False,0.16129032258064518,4908095.0,47418.0,20558.0,0.07757295695414135,597.625,60.6,5586,54.64705882352941,4.000895394757623
1144,2013,13073,Vorpommern-Rügen,13,804.0,0.05,1,0,0,2010.0,1,1,3.0,981.0,1099.0,33.0,False,0.16129032258064518,4680911.0,48407.0,20952.0,0.09041427275476263,605.7384615384616,69.6,2046,24.393939393939394,3.194334715952083
1145,2013,14511,Chemnitz,14,250.0,0.076,1,0,0,0.0,0,0,-999.0,2238.0,246.0,11.0,False,0.24516129032258063,7677874.0,52218.0,31777.0,0.06724433784283425,830.0,1095.8,2475,22.818181818181817,3.1275576663334133
1146,2013,14521,Erzgebirgskreis,14,1054.0,0.076,1,0,0,0.0,0,0,-999.0,4516.0,503.0,34.0,False,0.24516129032258063,6921760.0,45871.0,19592.0,0.034261952756285685,1042.3899999999999,192.1,4221,31.029411764705884,3.4349355212940056
1147,2013,14522,Mittelsachsen,14,1550.0,0.076,1,0,0,0.0,0,0,-999.0,5586.0,7783.0,36.0,False,0.24516129032258063,7297811.0,50759.0,23102.0,0.03751733566447355,897.5833333333334,148.9,12252,43.083333333333336,3.7631362247204287
1148,2013,14523,Vogtlandkreis,14,573.0,0.076,1,0,0,0.0,0,0,-999.0,944.0,458.0,17.0,False,0.24516129032258063,5126017.0,48603.0,21804.0,0.0457373958404564,789.4333333333334,165.7,1376,33.76470588235294,3.51941605226335
1149,2013,14524,Zwickau,14,752.0,0.076,1,0,0,0.0,0,0,-999.0,837.0,1269.0,19.0,False,0.24516129032258063,8177552.0,51623.0,24880.0,0.04401400961388483,862.0999999999999,344.5,2094,39.63157894736842,3.6796262486334532
1150,2013,14625,Bautzen,14,1350.0,0.076,1,0,0,0.0,0,0,-999.0,2994.0,3926.0,42.0,False,0.24516129032258063,6827017.0,48023.0,22049.0,0.03881511057753917,804.2,129.0,6600,32.166666666666664,3.4709307196768306
1151,2013,14612,Dresden,14,767.0,0.076,1,0,0,0.0,0,0,-999.0,806.0,9287.0,27.0,False,0.24516129032258063,17753136.0,56196.0,33628.0,0.12958970659175997,742.0,1616.6,8950,28.444444444444443,3.347952867143343
1152,2013,14626,Görlitz,14,163908.0,0.076,1,0,0,0.0,0,0,-999.0,202139.0,883.0,42.0,False,0.24516129032258063,5967523.0,52443.0,22654.0,0.04153482663906027,776.025,124.5,39610,3902.595238095238,8.26939705647239
1153,2013,14627,Meißen,14,1157.0,0.076,1,0,0,0.0,0,0,-999.0,8379.0,3072.0,49.0,False,0.24516129032258063,5871227.0,52476.0,24041.0,0.0554642231505188,691.5285714285714,167.8,10844,23.632653061224488,3.1626293600223137
1154,2013,14628,Sächsische Schweiz-Osterzgebirge,14,1607.0,0.076,1,0,0,0.0,0,0,-999.0,4168.0,195.0,32.0,False,0.24516129032258063,4816263.0,47815.0,19584.0,0.048635544856147205,939.342857142857,148.7,3641,50.25,3.917010546939185
1155,2013,14713,Leipzig,14,529.0,0.076,1,0,0,0.0,0,0,-999.0,2815.0,1288.0,12.0,False,0.24516129032258063,17490090.0,54814.0,33238.0,0.11908371654049278,707.5333333333333,1787.4,3335,44.166666666666664,3.787970356758167
1156,2013,14729,Leipzig,14,27722.0,0.076,1,0,0,0.0,0,0,-999.0,69424.0,5443.0,29.0,False,0.24516129032258063,5591390.0,55844.0,21638.0,0.04639388303368464,686.1333333333333,156.4,34289,955.9655172413793,6.862721842569676
1157,2013,14730,Nordsachsen,14,2307.0,0.076,1,0,0,0.0,0,0,-999.0,12337.0,927.0,40.0,False,0.24516129032258063,4621077.0,49398.0,23340.0,0.04160432453303731,714.82,97.7,12861,57.7,4.055257173514054
1158,2013,15081,Altmarkkreis Salzwedel,15,3118.0,0.07,1,0,1,2013.0,1,1,0.0,4013.0,823.0,88.0,False,0.22580645161290325,1958480.0,52568.0,22617.0,0.07368533790296669,633.725,37.6,.,35.44318181818182,3.567930902129597
1159,2013,15082,Anhalt-Bitterfeld,15,9279.0,0.07,1,0,1,2013.0,1,1,0.0,33540.0,12298.0,44.0,False,0.22580645161290325,4242364.0,58808.0,25305.0,0.055504188731052645,734.7,114.8,13032,210.9090909090909,5.351427191861985
1160,2013,15083,Börde,15,4613.0,0.07,1,0,1,2013.0,1,1,0.0,10728.0,2303.0,59.0,False,0.22580645161290325,4436507.0,62239.0,25574.0,0.05712422562764917,592.6333333333333,73.1,10273,78.20338983050847,4.359312994827979
1161,2013,15084,Burgenlandkreis,15,,0.07,1,0,1,2013.0,1,1,0.0,,8892.0,39.0,True,0.22580645161290325,4065052.0,55326.0,21912.0,0.05622233890930913,662.32,130.8,14231,,
1162,2013,15001,Dessau-Roßlau,15,,0.07,1,0,1,2013.0,1,1,0.0,,650.0,3.0,False,0.22580645161290325,2228614.0,51341.0,26496.0,0.09442668591462157,,341.7,750,,
1163,2013,15002,Halle (Saale),15,,0.07,1,0,1,2013.0,1,1,0.0,,644.0,3.0,True,0.22580645161290325,6408677.0,51467.0,27683.0,0.1290177049706254,,1715.2,.,,
1164,2013,15085,Harz,15,757.0,0.07,1,0,1,2013.0,1,1,0.0,2896.0,1255.0,37.0,True,0.22580645161290325,4515081.0,48461.0,20332.0,0.07115134540362109,736.8222222222223,105.0,4107,20.486486486486488,3.0197654729981473
1165,2013,15086,Jerichower Land,15,1516.0,0.07,1,0,1,2013.0,1,1,0.0,3673.0,655.0,43.0,False,0.22580645161290325,2028837.0,52900.0,22042.0,0.06010862712768537,755.6375,58.2,4322,35.27906976744186,3.56328986365497
1166,2013,15003,Magdeburg,15,310.0,0.07,1,0,1,2013.0,1,1,0.0,611.0,819.0,8.0,False,0.22580645161290325,7296988.0,53506.0,31661.0,0.10044922306502688,577.8,1149.4,1429,38.875,3.660351370499398
1167,2013,15087,Mansfeld-Südharz,15,1942.0,0.07,1,0,1,2013.0,1,1,0.0,4043.0,3561.0,22.0,True,0.22580645161290325,2648336.0,49296.0,18392.0,0.04674536576115299,693.2857142857143,98.9,5354,88.31818181818181,4.480945996019124
