GENESIS-Tabelle: 14339-01-03-4
Landtagswahlen: Bayern - Wahlberechtigte und;;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Kreise und krfr. Städte;;;;;;;;;;;;
Landtagswahlen: Bayern;;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;AfD;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
13.09.1998;09272;    Freyung-Grafenau, Landkreis;62947;62,4;38765;19710;11114;1252;378;x;-;6311
13.09.1998;09273;    Kelheim, Landkreis;78681;68,8;53020;28006;15222;2070;620;x;-;7102
13.09.1998;09274;    Landshut, Landkreis;102341;69,0;69784;39567;15528;3614;1104;x;-;9971
13.09.1998;09275;    Passau, Landkreis;139863;65,1;89876;49766;24852;2566;1258;x;-;11434
13.09.1998;09276;    Regen, Landkreis;63347;62,5;38824;22224;10007;1363;124;x;-;5106
13.09.1998;09277;    Rottal-Inn, Landkreis;88425;64,3;55959;34373;11734;1948;599;x;-;7305
13.09.1998;09278;    Straubing-Bogen, Landkreis;69646;70,9;48671;29011;8470;872;246;x;-;10072
13.09.1998;09279;    Dingolfing-Landau, Landkreis;66844;66,5;43670;25403;11076;1554;499;x;-;5138
13.09.1998;093;  Oberpfalz, Regierungsbezirk;810014;71,0;566802;306353;174816;21291;6615;x;-;57727
13.09.1998;09361;    Amberg, kreisfreie Stadt;33125;66,2;21610;10512;7945;858;282;x;-;2013
13.09.1998;09362;    Regensburg, kreisfreie Stadt;94329;65,8;61529;32338;18665;4687;702;x;-;5137
13.09.1998;09363;    Weiden i.d.OPf., kreisfreie Stadt;33850;67,5;22475;11450;8455;952;255;x;-;1363
13.09.1998;09371;    Amberg-Sulzbach, Landkreis;80692;73,6;58634;28187;21904;1810;1002;x;-;5731
13.09.1998;09372;    Cham, Landkreis;99212;66,9;65062;39199;13794;1818;535;x;-;9716
13.09.1998;09373;    Neumarkt i.d.OPf., Landkreis;90697;73,0;65351;40992;15025;2752;687;x;-;5895
13.09.1998;09374;    Neustadt a.d.Waldnaab, Landkreis;75650;75,9;56522;29301;20634;1199;636;x;-;4752
13.09.1998;09375;    Regensburg, Landkreis;129393;72,0;92164;50783;24852;3599;972;x;-;11958
13.09.1998;09376;    Schwandorf, Landkreis;110671;71,0;77307;37523;29043;2563;834;x;-;7344
13.09.1998;09377;    Tirschenreuth, Landkreis;62395;75,0;46150;26070;14502;1056;711;x;-;3811
13.09.1998;094;  Oberfranken, Regierungsbezirk;854940;70,6;595039;283279;214492;24742;8881;x;-;63645
13.09.1998;09461;    Bamberg, kreisfreie Stadt;52275;66,0;34048;17084;9401;3438;986;x;-;3139
13.09.1998;09462;    Bayreuth, kreisfreie Stadt;56460;65,3;36312;15614;12547;2344;1096;x;-;4711
13.09.1998;09463;    Coburg, kreisfreie Stadt;33217;65,8;21533;9200;9010;1156;573;x;-;1594
13.09.1998;09464;    Hof, kreisfreie Stadt;38516;62,8;23771;11543;9040;941;316;x;-;1931
13.09.1998;09471;    Bamberg, Landkreis;105407;71,2;74046;43095;18456;3533;1080;x;-;7882
13.09.1998;09472;    Bayreuth, Landkreis;83700;72,1;59598;28986;20049;1940;846;x;-;7777
13.09.1998;09473;    Coburg, Landkreis;70433;71,2;49610;21183;22035;1713;777;x;-;3902
13.09.1998;09474;    Forchheim, Landkreis;82586;73,7;59968;30648;14499;2777;990;x;-;11054
13.09.1998;09475;    Hof, Landkreis;86244;72,6;61717;27106;26593;1792;648;x;-;5578
13.09.1998;09476;    Kronach, Landkreis;60593;74,3;44335;19933;20655;789;261;x;-;2697
13.09.1998;09477;    Kulmbach, Landkreis;62237;71,0;43511;17985;18675;1438;559;x;-;4854
13.09.1998;09478;    Lichtenfels, Landkreis;54330;71,2;37858;20000;11748;1383;352;x;-;4375
13.09.1998;09479;    Wunsiedel i.Fichtelgebirge, Landkreis;68942;71,9;48734;20907;21786;1501;399;x;-;4141
13.09.1998;095;  Mittelfranken, Regierungsbezirk;1216480;71,3;858464;400776;325849;45606;14203;x;-;72030
13.09.1998;09561;    Ansbach, kreisfreie Stadt;29925;67,9;20096;9657;6945;1121;337;x;-;2036
13.09.1998;09562;    Erlangen, kreisfreie Stadt;71766;72,0;51287;22532;20257;4255;1440;x;-;2803
13.09.1998;09563;    Fürth, kreisfreie Stadt;77812;67,1;51416;20621;23856;2721;798;x;-;3420
13.09.1998;09564;    Nürnberg, kreisfreie Stadt;338194;69,1;230943;103139;95935;13484;3504;x;-;14881
13.09.1998;09565;    Schwabach, kreisfreie Stadt;27984;69,8;19359;9136;7737;888;245;x;-;1353
13.09.1998;09571;    Ansbach, Landkreis;133018;71,2;93488;48687;27125;5122;1435;x;-;11119
13.09.1998;09572;    Erlangen-Höchstadt, Landkreis;93183;74,5;68831;31284;26251;3593;1474;x;-;6229
13.09.1998;09573;    Fürth, Landkreis;84082;75,2;62767;28342;25970;2803;970;x;-;4682
13.09.1998;09574;    Nürnberger Land, Landkreis;124656;74,3;91819;42233;35621;4899;1304;x;-;7762
13.09.1998;09575;    Neustadt a.d.Aisch-Bad Windsheim, Landkreis;73657;70,9;51427;27433;14814;2292;922;x;-;5966
13.09.1998;09576;    Roth, Landkreis;91044;74,5;67207;34519;23677;2687;893;x;-;5431
13.09.1998;09577;    Weißenburg-Gunzenhausen, Landkreis;71159;70,9;49828;23196;17664;1745;884;x;-;6339
13.09.1998;096;  Unterfranken, Regierungsbezirk;988820;71,4;696504;367929;191003;40445;12006;x;-;85121
13.09.1998;09661;    Aschaffenburg, kreisfreie Stadt;47701;61,4;28811;14844;8773;2181;601;x;-;2412
13.09.1998;09662;    Schweinfurt, kreisfreie Stadt;40328;67,2;26688;12375;9535;1177;409;x;-;3192
13.09.1998;09663;    Würzburg, kreisfreie Stadt;93128;68,5;63054;29043;18219;6456;1474;x;-;7862
13.09.1998;09671;    Aschaffenburg, Landkreis;127170;69,6;87135;46327;24553;5133;1401;x;-;9721
13.09.1998;09672;    Bad Kissingen, Landkreis;84639;72,3;60261;36037;13859;2955;1026;x;-;6384
13.09.1998;09673;    Rhön-Grabfeld, Landkreis;64764;70,2;44805;28574;9174;2320;445;x;-;4292
13.09.1998;09674;    Haßberge, Landkreis;66793;72,7;47701;25890;13765;1976;965;x;-;5105
13.09.1998;09675;    Kitzingen, Landkreis;65783;71,3;46288;23494;12828;1999;878;x;-;7089
13.09.1998;09676;    Miltenberg, Landkreis;92045;71,6;64923;35179;17916;3341;1421;x;-;7066
13.09.1998;09677;    Main-Spessart, Landkreis;100006;72,9;72024;35154;19233;3408;891;x;-;13338
13.09.1998;09678;    Schweinfurt, Landkreis;88025;75,1;65283;36805;16817;3103;949;x;-;7609
13.09.1998;09679;    Würzburg, Landkreis;118438;76,4;89534;44210;26334;6399;1548;x;-;11043
13.09.1998;097;  Schwaben, Regierungsbezirk;1254824;67,8;836333;457257;205225;48954;13834;x;-;111063
13.09.1998;09761;    Augsburg, kreisfreie Stadt;176193;65,2;112500;55334;36029;8563;1686;x;-;10888
13.09.1998;09762;    Kaufbeuren, kreisfreie Stadt;31089;68,2;20638;10228;5221;1069;303;x;-;3817
13.09.1998;09763;    Kempten (Allgäu), kreisfreie Stadt;45375;63,8;28558;14239;7864;1814;996;x;-;3645
13.09.1998;09764;    Memmingen, kreisfreie Stadt;29054;67,8;19268;9388;5890;997;230;x;-;2763
13.09.1998;09771;    Aichach-Friedberg, Landkreis;88407;71,3;62095;35937;13830;3429;1093;x;-;7806
13.09.1998;09772;    Augsburg, Landkreis;169172;69,6;116174;62767;30253;6364;1781;x;-;15009
13.09.1998;09773;    Dillingen a.d.Donau, Landkreis;67950;67,0;44711;26200;9971;1747;821;x;-;5972
13.09.1998;09774;    Günzburg, Landkreis;85679;67,2;56430;32254;13607;1944;694;x;-;7931
13.09.1998;09775;    Neu-Ulm, Landkreis;112092;62,6;68926;33976;20192;4982;1430;x;-;8346
13.09.1998;09776;    Lindau (Bodensee), Landkreis;54408;66,6;35484;18516;7785;2754;719;x;-;5710
13.09.1998;09777;    Ostallgäu, Landkreis;94751;69,1;64598;37312;12590;3793;1077;x;-;9826
13.09.1998;09778;    Unterallgäu, Landkreis;97686;68,0;65372;38118;10815;2260;677;x;-;13502
13.09.1998;09779;    Donau-Ries, Landkreis;95046;71,9;66866;39297;17308;3369;851;x;-;6041
13.09.1998;09780;    Oberallgäu, Landkreis;107922;70,2;74715;43695;13873;5872;1481;x;-;9794
__________
"zu ""Wahlberechtigte"":
Bayern: Stimmberechtigte
 
zu ""Gültige Stimmen"":
Bayern: Gesamtstimmen geteilt durch zwei; durch diese
Berechnung der Einzelpositionen entstehen in den Zeilen- und
Spaltensummen Rundungsdifferenzen.
 
zu ""Gültigen Stimmen nach Parteien"":
Bayern: Gesamtstimmen geteilt durch zwei; durch diese
Berechnung der Einzelpositionen entstehen in den Zeilen- und
Spaltensummen Rundungsdifferenzen.
 
zu ""CDU/CSU"":
CSU nur in Bayern"
"© Statistische Ämter des Bundes und der Länder, Deutschland, 2023.
Dieses Werk ist lizenziert unter der Datenlizenz Deutschland
- Namensnennung - Version 2.0."
Stand: 14.11.2023 / 11:21:43
